"item","zone","word","avg_RT","sd"
3,939,"smiling",335.538461538462,147.623041538787
3,940,"and",323.296703296703,102.127642846858
3,941,"with",305.153846153846,95.1665117426553
3,942,"a",303.652173913043,93.4369899671606
3,943,"pale",313.494505494506,107.448734404043
3,944,"face",333.466666666667,131.540757130696
3,945,"leaning",323.133333333333,100.3140237992
3,946,"against",338.043956043956,121.448472117731
3,947,"the",313.967032967033,103.385841556918
3,948,"wall,",318.122222222222,139.179847096133
3,949,"frozen",325.065934065934,123.150477257866
3,950,"and",325.505494505495,111.2213382431
3,951,"stone",332.010989010989,150.832099037712
3,952,"dead.",436.340659340659,401.937314620085
3,953,"'She",412.066666666667,204.949146885243
3,954,"tried",384.725274725275,165.894683186791
3,955,"to",356.659340659341,153.243467852827
3,956,"warm",329.67032967033,106.491632946762
3,957,"herself,'",338.725274725275,162.908840625947
3,958,"said",363.10989010989,160.188531324079
3,959,"some.",356.428571428571,147.019661788418
3,960,"Children",441.934065934066,296.304565615172
3,961,"who",430,267.213023634702
3,962,"saw",346.296703296703,113.954230042445
3,963,"her",322.78021978022,113.958842687252
3,964,"were",344.411111111111,149.833157732376
3,965,"asking",378.395604395604,168.719087975044
3,966,"their",356.544444444444,201.884223196194
3,967,"parents",323.098901098901,99.5887158874555
3,968,"why",324.044444444444,113.062368302156
3,969,"no",307.511111111111,83.913578395877
3,970,"one",306.483516483516,92.1378632071845
3,971,"helped",299.844444444444,92.539200452967
3,972,"the",334.604395604396,161.28882851173
3,973,"girl",315.494505494505,146.612821451329
3,974,"who",323.122222222222,189.882153150036
3,975,"they",312.164835164835,96.5315450727854
3,976,"knew",333.388888888889,126.915586778342
3,977,"looked",352.516483516484,248.916423396259
3,978,"dirt",338.433333333333,152.217618463785
3,979,"poor",368.285714285714,155.83975285988
3,980,"and",332.076923076923,117.999645081315
3,981,"helpless.",317.857142857143,110.777210996624
3,982,"Passersby",451.533333333333,332.290897331597
3,983,"who",404.142857142857,270.27132751402
3,984,"saw",337.692307692308,120.682751442476
3,985,"her",321.922222222222,100.576677415542
3,986,"sitting",331.477777777778,123.083713887012
3,987,"motionless",362.758241758242,230.37295079739
3,988,"wished",364.32967032967,146.979443380892
3,989,"they",345.065934065934,113.88481531772
3,990,"could",322.78021978022,100.633637208087
3,991,"have",317.777777777778,125.280070760827
3,992,"helped",311.175824175824,117.929507513466
3,993,"the",305.164835164835,88.2725909059562
3,994,"girl,",330.56043956044,217.096865671177
3,995,"but",343.945054945055,159.981829706957
3,996,"their",300.67032967033,90.327804867119
3,997,"good",307.593406593407,96.412076009639
3,998,"intentions",320.824175824176,124.706018157068
3,999,"were",321.725274725275,114.151173248856
3,1000,"a",311.406593406593,110.324972293672
3,1001,"day",300.373626373626,95.520521163622
3,1002,"late",303.153846153846,106.301554611494
3,1003,"and",302.098901098901,85.9325387789819
3,1004,"a",301.175824175824,97.9137481444872
3,1005,"dollar",304.494505494506,101.694026223151
3,1006,"short.",315.065934065934,128.83881421699
3,1007,"Other",339.945054945055,200.621111254101
3,1008,"people",327.714285714286,112.586488800022
3,1009,"suspected",330.725274725275,132.327797191844
3,1010,"the",317.877777777778,101.860317198236
3,1011,"girl",302.956043956044,87.4623616938436
3,1012,"had",292.544444444444,94.4668256509358
3,1013,"fallen",313.527472527473,123.259738462172
3,1014,"asleep",312.488888888889,109.446641295594
3,1015,"and",308.415730337079,93.6567486512662
3,1016,"frozen,",298.184782608696,87.6699516666169
3,1017,"but",330.097826086957,143.568573789105
3,1018,"no",323.489130434783,109.489072621022
3,1019,"one",312.815217391304,99.8664965267314
3,1020,"imagined",327.934782608696,128.221289170931
3,1021,"what",317.413043478261,100.879773092562
3,1022,"beautiful",321.989130434783,107.880529623111
3,1023,"things",331.655913978495,119.607737010146
3,1024,"she",337.301075268817,137.698140632377
3,1025,"had",327.236559139785,135.421917005421
3,1026,"seen,",302.720430107527,85.2069559305074
3,1027,"nor",321.838709677419,105.755079056011
3,1028,"into",319.182795698925,108.266573812708
3,1029,"what",318.430107526882,123.192267354156
3,1030,"glory",335.608695652174,128.977292193536
3,1031,"she",321.698924731183,116.404633942035
3,1032,"had",316.36559139785,147.566623490532
3,1033,"entered",306.202127659574,117.29492098999
3,1034,"with",313.042553191489,105.937790113143
3,1035,"her",325.244680851064,133.076555392219
3,1036,"grandmother,",329.606382978723,121.236392038523
3,1037,"on",357.117021276596,134.615809867566
3,1038,"New",377.702127659575,283.874151648083
3,1039,"Year's",378.178947368421,121.181943299565
3,1040,"day.",495.258064516129,284.904747744781
4,1,"Once",541.725274725275,233.220976087966
4,2,"upon",363.846153846154,165.196309016941
4,3,"a",335.260869565217,189.00211462072
4,4,"time",336.728260869565,188.294491306259
4,5,"the",339.29347826087,170.841777455143
4,6,"birds",337.285714285714,207.220188083127
4,7,"took",334.2,160.162291287812
4,8,"it",340.978021978022,165.753228761713
4,9,"into",335.505494505495,162.613404779309
4,10,"their",336.393258426966,174.872526168579
4,11,"heads",362,237.43801083391
4,12,"that",349.866666666667,148.580413668298
4,13,"they",334.840909090909,144.003742477201
4,14,"would",334.802197802198,168.577395333236
4,15,"like",333.054945054945,185.7124038601
4,16,"a",322.461538461538,148.462513614441
4,17,"master,",329.681818181818,225.03213285006
4,18,"and",378.989010989011,242.319096074462
4,19,"that",336.208791208791,147.529922876948
4,20,"one",331.233333333333,254.725145990733
4,21,"of",322.3,164.653701971847
4,22,"their",314.655555555556,174.176338458762
4,23,"number",330.188888888889,150.087532096728
4,24,"must",389.333333333333,273.396571656007
4,25,"be",366.886363636364,178.211706197167
4,26,"chosen",368.733333333333,227.035749301017
4,27,"king.",406.563218390804,309.085549275467
4,28,"A",484.696629213483,403.419965152895
4,29,"meeting",421.494382022472,281.061143606427
4,30,"of",345.955056179775,165.440521453836
4,31,"all",341.213483146067,195.031726551332
4,32,"the",321.693181818182,132.716304289422
4,33,"birds",317.022471910112,135.146635643061
4,34,"was",344.522727272727,195.724529458004
4,35,"called",327.011235955056,142.312835170047
4,36,"and",325.157303370787,154.401697093564
4,37,"though",338.431818181818,201.329477514338
4,38,"they",366.112359550562,200.648292372174
4,39,"understood",357.494252873563,177.215403916226
4,40,"the",359.511363636364,183.400572475459
4,41,"birds",340.758620689655,174.907747479373
4,42,"who",373.897727272727,188.165556827982
4,43,"were",354.494252873563,157.723844148873
4,44,"from",375.034090909091,289.662445197483
4,45,"the",378.647727272727,218.736131371086
4,46,"most",347.852272727273,154.224164346378
4,47,"distant",362.454545454545,197.014143204947
4,48,"lands",349.568181818182,154.583146949446
4,49,"would",357.886363636364,170.540279518796
4,50,"be",352.735632183908,143.024185608842
4,51,"unable",373.840909090909,210.833751925274
4,52,"to",350.897727272727,214.087694985491
4,53,"come,",395.227272727273,309.211631105409
4,54,"many",455.409090909091,365.285925998385
4,55,"birds",359.954545454545,148.197127889624
4,56,"came",338.540229885057,134.805269081144
4,57,"from",340.747126436782,155.148332504271
4,58,"faraway",352.090909090909,162.815927118025
4,59,"meadows",390.477272727273,254.399856198575
4,60,"and",378.781609195402,155.640045759091
4,61,"woods.",384.159090909091,302.564209443129
4,62,"The",404.287356321839,219.307838651728
4,63,"eagle,",370.261363636364,186.644261441796
4,64,"who",359.75,147.452174206286
4,65,"already",359.045454545455,144.105956316066
4,66,"thought",337.988636363636,135.223994191178
4,67,"himself",375.715909090909,241.402080234808
4,68,"the",366.056818181818,295.208609582053
4,69,"de",374.545454545455,232.276584491935
4,70,"facto",442.523255813954,290.602162930463
4,71,"king,",459.272727272727,379.392246216272
4,72,"arrived",415.213483146067,224.585045235456
4,73,"fashionably",410.465909090909,211.178572845469
4,74,"late.",429.897727272727,260.110411559537
4,75,"It",404.068181818182,200.660907741161
4,76,"was",343.988505747126,112.964132427878
4,77,"a",357.022988505747,153.904227015669
4,78,"hawk",379.193181818182,204.22057367366
4,79,"who",356.25,145.514485592471
4,80,"was",329.397727272727,110.278491746586
4,81,"most",325.125,107.870698726198
4,82,"excited",384.772727272727,247.644105372629
4,83,"about",347.215909090909,135.915664255334
4,84,"the",323.590909090909,119.411452921482
4,85,"meeting,",342.897727272727,170.275303773727
4,86,"because",418.522727272727,387.796960065644
4,87,"he",337.863636363636,124.078690439203
4,88,"was",319.35632183908,104.163777238728
4,89,"the",313.215909090909,101.107027492452
4,90,"dark",321.931034482759,129.717563773157
4,91,"horse",345.045454545455,143.214244225972
4,92,"for",364.068181818182,155.895248904959
4,93,"king.",422.409090909091,315.50997347894
4,94,"The",506.590909090909,400.360430611173
4,95,"small",420.772727272727,219.455372221949
4,96,"fry",384.75,195.072591852249
4,97,"came",379.386363636364,158.55818989263
4,98,"too,",371.590909090909,145.644634149821
4,99,"and",401.402298850575,230.634335559214
4,100,"the",355.159090909091,127.805787141077
4,101,"robin,",379.659090909091,282.745931456999
4,102,"the",372.159090909091,163.365529528859
4,103,"bluebird,",418.625,201.272635622865
4,104,"the",374.149425287356,210.398654205597
4,105,"owl,",360.579545454545,151.530484895497
4,106,"the",366.954545454545,215.229303494087
4,107,"lark,",358.397727272727,151.714761082788
4,108,"and",367.761363636364,201.364254741934
4,109,"the",370.045454545455,258.96127208305
4,110,"sparrow,",362.806818181818,184.14398776186
4,111,"who",362.829545454545,145.174268768383
4,112,"had",362.908045977012,152.688513463888
4,113,"only",340.793103448276,122.619959103276
4,114,"a",323.965517241379,135.499459217651
4,115,"chance",340.363636363636,156.198457747562
4,116,"in",341.204545454545,170.104103290053
4,117,"a",316.727272727273,111.650185155915
4,118,"million",360.318181818182,214.593362874437
4,119,"to",346.238636363636,132.385191580642
4,120,"be",347.32183908046,187.81568737591
4,121,"king,",370.931034482759,205.774475393174
4,122,"were",386.523255813954,248.629832422522
4,123,"all",367.409090909091,155.087786513319
4,124,"present",347.735632183908,148.49261666479
4,125,"at",368.413793103448,166.454026876348
4,126,"the",305.602272727273,99.381598214865
4,127,"meeting.",332.134831460674,216.006533519203
4,128,"The",358.5,176.230191680569
4,129,"cuckoo,",441.965909090909,396.934559847669
4,130,"who",409.147727272727,166.787878206464
4,131,"was",365.670454545455,187.04020844942
4,132,"almost",333.545454545455,135.338138391361
4,133,"not",342.681818181818,120.420961387475
4,134,"invited",349.597701149425,154.368892197796
4,135,"because",393.238636363636,181.615103574551
4,136,"his",355.829545454545,204.230218394679
4,137,"call",336.829545454545,125.2139522165
4,138,"so",365.034482758621,152.974496147337
4,139,"annoyed",439.931818181818,232.368603110659
4,140,"the",377.056818181818,166.475386186222
4,141,"other",371.647727272727,202.906696171164
4,142,"birds,",364.306818181818,195.282545550431
4,143,"came",364.306818181818,167.925226788766
4,144,"too.",353.206896551724,161.745359584853
4,145,"It",402.693181818182,198.290472986263
4,146,"was",367.602272727273,150.936276404996
4,147,"the",324.625,196.891668241672
4,148,"very",342.215909090909,250.639386914202
4,149,"little",337.465909090909,143.025996259633
4,150,"bird",322.204545454545,127.918990087783
4,151,"who",330.965909090909,134.898211849096
4,152,"had",349.784090909091,140.054295617818
4,153,"no",321.25,96.5606533227429
4,154,"name",335.113636363636,173.017003470969
4,155,"at",358.494252873563,202.731972992824
4,156,"all,",352.602272727273,136.757990774771
4,157,"however,",402.162790697674,210.036907707144
4,158,"that",383.5,153.704747569121
4,159,"would",345.784090909091,133.951994219892
4,160,"end",346.034090909091,156.283742020255
4,161,"up",345.363636363636,158.140936837576
4,162,"overturning",388.829545454545,218.181945668937
4,163,"the",376.886363636364,149.258583905193
4,164,"balance",396.897727272727,163.131358097624
4,165,"of",348.443181818182,110.642829930579
4,166,"power",332.850574712644,132.912152202702
4,167,"among",355.056818181818,165.216079896681
4,168,"the",339,122.187062166661
4,169,"birds.",353.816091954023,163.852424294974
4,170,"That",373.862068965517,206.751348940443
4,171,"there",392.886363636364,296.030148814803
4,172,"would",354.613636363636,141.607067800279
4,173,"be",347.693181818182,184.515043647634
4,174,"great",355.137931034483,212.91390182658
4,175,"confusion",424.402298850575,358.950163664336
4,176,"and",391.632183908046,265.772814109332
4,177,"noise",352.613636363636,143.963072517552
4,178,"among",364.597701149425,154.199241376751
4,179,"the",362.772727272727,198.926875450213
4,180,"birds",343.022988505747,143.10501730202
4,181,"at",336.977272727273,162.459613179139
4,182,"the",324.056818181818,132.202070858156
4,183,"meeting",348.431818181818,287.428823591405
4,184,"was",348.137931034483,153.184808009711
4,185,"to",344.816091954023,166.576578432335
4,186,"be",326.459770114943,123.388194810327
4,187,"expected,",356.540229885057,177.925370074719
4,188,"given",389.738636363636,185.571406730186
4,189,"the",366.136363636364,142.131166700145
4,190,"sheer",343.397727272727,145.81420549285
4,191,"numbers",344.170454545455,157.374231601634
4,192,"of",351.909090909091,209.116842242582
4,193,"birds",333.5,189.325481462571
4,194,"that",326.659090909091,162.75698592727
4,195,"have",375.436781609195,290.702865208935
4,196,"gathered.",356.804597701149,186.583657842706
4,197,"There",414.32183908046,228.938729198035
4,198,"was",377.255813953488,205.828494342857
4,199,"piping,",402.080459770115,271.48888445235
4,200,"hissing,",488.954545454545,312.092747380658
4,201,"and",412.420454545455,266.056718591801
4,202,"clacking,",398.011627906977,162.847058828471
4,203,"but",433.954545454545,286.786993288279
4,204,"finally",383.943181818182,165.042617829773
4,205,"it",346.056818181818,161.150986384658
4,206,"was",313.738636363636,97.1397256850414
4,207,"decided",366.943181818182,234.153224122093
4,208,"that",367.886363636364,188.697984798685
4,209,"the",318.919540229885,105.256852883107
4,210,"bird",338.159090909091,134.622835107932
4,211,"that",368.241379310345,231.509805182739
4,212,"could",331.977011494253,120.015985079846
4,213,"fly",370.965517241379,299.979086413512
4,214,"the",360.816091954023,143.893898955594
4,215,"highest",362.114942528736,211.955975315156
4,216,"should",347.420454545455,144.893517904789
4,217,"be",333.318181818182,118.260432015803
4,218,"king.",353.852272727273,193.994403271132
4,219,"The",385.238636363636,202.763493637642
4,220,"little",371.181818181818,146.908020755075
4,221,"bird",331.413793103448,125.27658254087
4,222,"lay",352.079545454545,154.206997887554
4,223,"low",358.159090909091,146.449621510413
4,224,"near",365.625,143.938150231112
4,225,"the",353.081395348837,126.396687886267
4,226,"eagle",382.941176470588,244.425388018764
4,227,"at",407.942528735632,250.306805058607
4,228,"first,",382.977011494253,249.975160487462
4,229,"but",395.241379310345,186.148725580608
4,230,"the",358.172413793103,161.857689926342
4,231,"eagle",352.613636363636,132.25223478269
4,232,"did",367.727272727273,198.201205516865
4,233,"not",340.896551724138,128.03769743601
4,234,"notice",371.609195402299,267.177989463946
4,235,"the",357.386363636364,210.019125118072
4,236,"bird",374.477272727273,181.102623937574
4,237,"hopping",390.511363636364,188.038635936915
4,238,"onto",386.625,167.065979979967
4,239,"his",376.579545454545,152.000508286424
4,240,"back",389.137931034483,179.376385654727
4,241,"right",408.647727272727,215.356803093038
4,242,"as",383.32183908046,148.642969643658
4,243,"the",363.613636363636,155.289305966459
4,244,"competition",394.83908045977,164.115095288246
4,245,"was",377.172413793103,158.1181635637
4,246,"about",356.875,165.894012176034
4,247,"to",366.137931034483,192.241863916737
4,248,"commence.",449.953488372093,315.387078961589
4,249,"Into",387.895348837209,160.586061153936
4,250,"the",371.287356321839,163.089068834065
4,251,"air",322.137931034483,123.705593151906
4,252,"in",338.827586206897,121.329572968275
4,253,"a",356.818181818182,159.589310955868
4,254,"great",349.545454545455,133.921310665501
4,255,"flock",348.795454545455,142.494860491379
4,256,"all",336.090909090909,120.585986525344
4,257,"the",326.176470588235,105.45075317198
4,258,"birds",328.091954022988,143.398017580918
4,259,"flew",336.395348837209,134.362396618887
4,260,"when",342.241379310345,162.45063404124
4,261,"the",329.793103448276,124.026079209082
4,262,"signal",346.252873563218,163.933141390927
4,263,"was",336.83908045977,131.616680356184
4,264,"given.",348.477272727273,162.055260709151
4,265,"The",364.545454545455,224.386361638684
4,266,"air",355.863636363636,179.309158423854
4,267,"was",328.25,115.856455973781
4,268,"full",341.431818181818,155.493563118763
4,269,"of",330.080459770115,131.097178440785
4,270,"dust,",303.943181818182,139.921600211874
4,271,"and",328.232558139535,150.59448270642
4,272,"it",357.057471264368,206.521881059422
4,273,"seemed",316.93023255814,127.989226632803
4,274,"as",324.647727272727,124.280276477051
4,275,"if",330.954545454545,142.679522658291
4,276,"a",324.51724137931,127.236536919178
4,277,"black",324.852272727273,143.600782805532
4,278,"cloud",373.46511627907,225.590816337609
4,279,"were",350.954545454545,197.412393437063
4,280,"floating",387.386363636364,261.063185720141
4,281,"over",346.454545454545,145.925812444961
4,282,"the",307.448275862069,118.690604104987
4,283,"field.",370.06976744186,272.046829476435
4,284,"You",379.883720930233,270.597874805995
4,285,"could",331.540229885057,165.079671011733
4,286,"hear",348.727272727273,212.89481117904
4,287,"the",322.873563218391,131.496467774446
4,288,"birds",303.896551724138,128.808225441776
4,289,"chirping",320.367816091954,143.610917747704
4,290,"and",345.522727272727,149.932703468883
4,291,"flapping",316.151162790698,128.718252962394
4,292,"from",335.114942528736,150.160489747141
4,293,"fields",316.333333333333,131.735081823126
4,294,"that",347.5,163.710074539556
4,295,"were",324.264367816092,116.954916753394
4,296,"miles",327.988505747126,150.049255033517
4,297,"away.",363.298850574713,280.024090115788
4,298,"The",347.689655172414,286.48723784818
4,299,"little",328.091954022988,140.021230299228
4,300,"birds",361.727272727273,292.935586943996
4,301,"that",327.586206896552,141.059079798447
4,302,"soon",333.709302325581,156.07945685972
4,303,"grew",348.873563218391,160.310150311731
4,304,"tired",339.32183908046,135.952410813052
4,305,"fell",351.689655172414,178.418655189549
4,306,"back",348.183908045977,146.132508260811
4,307,"quickly",352.686046511628,159.86393196774
4,308,"to",326,112.497089909452
4,309,"earth.",335.588235294118,148.041684454529
4,310,"The",359.241379310345,165.279394565211
4,311,"fact",344.379310344828,141.88410283301
4,312,"that",326.206896551724,145.572178048046
4,313,"the",311.443181818182,105.913091454663
4,314,"larger",343.5,172.445360328571
4,315,"ones",326.046511627907,127.510452349117
4,316,"held",334.390804597701,129.987061638961
4,317,"out",337.666666666667,135.574202343533
4,318,"longer,",329.471264367816,145.203372941193
4,319,"and",339.170454545455,186.570083075078
4,320,"flew",343.238636363636,137.657746029046
4,321,"higher",341.918604651163,139.44159351763
4,322,"and",338.896551724138,151.851368157244
4,323,"higher,",328.896551724138,144.369602746816
4,324,"but",353.48275862069,177.34179730501
4,325,"the",320.761363636364,113.452303443958
4,326,"eagle",354.068181818182,157.423493219233
4,327,"flew",352.241379310345,134.880736769799
4,328,"highest",349.862068965517,127.039837408164
4,329,"of",337.011363636364,119.455420850345
4,330,"any,",384.340909090909,296.051909333235
4,331,"surprised",391.761363636364,196.694114253648
4,332,"no",380.909090909091,174.666818221635
4,333,"one.",404.284090909091,279.139439009715
4,334,"Could",430.058139534884,264.151621106077
4,335,"anyone",377.244186046512,192.337505812753
4,336,"stop",401.298850574713,265.224306777566
4,337,"the",340.488636363636,135.755018900738
4,338,"eagle",313.056818181818,99.9548585416512
4,339,"that",345.770114942529,129.069181120448
4,340,"seemed",323.5,118.740904067851
4,341,"to",315.738636363636,103.207579504049
4,342,"be",306.126436781609,93.3062978753436
4,343,"flying",314.942528735632,111.213011234971
4,344,"straight",327.448275862069,121.224830388855
4,345,"into",336.767441860465,120.56813298796
4,346,"the",319.528735632184,114.490868842816
4,347,"sun?",360.170454545455,296.099983951946
4,348,"The",367.850574712644,165.985676654093
4,349,"other",336.885057471264,151.147658075031
4,350,"birds",368.170454545455,242.19471702767
4,351,"gave",313.193181818182,109.588976913849
4,352,"out",325.079545454545,112.705416201575
4,353,"one",339.852272727273,179.528343727869
4,354,"by",332.863636363636,141.535599828484
4,355,"one",329.625,111.972216638104
4,356,"and",320.295454545455,129.901922250553
4,357,"when",316.409090909091,125.930617310389
4,358,"the",317.636363636364,131.404541797518
4,359,"eagle",321.420454545455,133.571430078158
4,360,"saw",328.113636363636,143.377279963087
4,361,"this",315.863636363636,97.5223147842469
4,362,"he",328.545454545455,114.983048134983
4,363,"thought,",354.011494252874,146.39850792327
4,364,"'What",350.352272727273,121.036998216678
4,365,"is",325.379310344828,93.0359072190785
4,366,"the",313.477272727273,99.2988033719298
4,367,"use",304.954545454545,95.1690460991556
4,368,"of",315.556818181818,98.4754894475959
4,369,"flying",323.875,135.477258769427
4,370,"any",331.045454545455,110.206067076548
4,371,"higher?",345.83908045977,156.672289706685
4,372,"This",386.352272727273,149.314990645805
4,373,"victory",358.431818181818,177.78889686797
4,374,"is",346.522727272727,132.646013866891
4,375,"in",333.795454545455,191.676281163608
4,376,"the",314.413793103448,99.7877458716387
4,377,"bag",318.568181818182,119.151964734554
4,378,"and",328.102272727273,134.008409392391
4,379,"I",312.295454545455,102.399954998521
4,380,"am",326.602272727273,166.872760376566
4,381,"king!'",335.715909090909,187.705746050337
4,382,"Then",373.102272727273,168.516245662686
4,383,"the",350.068965517241,135.050015980596
4,384,"birds",343.738636363636,128.805787540259
4,385,"below",344.863636363636,165.156225714843
4,386,"called",365.090909090909,161.099714702804
4,387,"with",353.863636363636,187.52938049155
4,388,"one",323.170454545455,112.055120015241
4,389,"accord,",358.738636363636,188.79688619572
4,390,"'Come",403.590909090909,181.451721603095
4,391,"back,",352.181818181818,117.238880359378
4,392,"come",348.375,112.525073834143
4,393,"back!",336.931818181818,106.539053921317
4,394,"It",347.261363636364,107.587173349724
4,395,"is",328.715909090909,135.715384135764
4,396,"you",308.056818181818,117.420685674384
4,397,"who",311.681818181818,106.371885648541
4,398,"must",305.954545454545,115.442468040913
4,399,"be",303.829545454545,100.382855795808
4,400,"our",302.079545454545,110.560351396603
4,401,"king",312.852272727273,112.249776875362
4,402,"because",340.920454545455,134.574187683209
4,403,"no",307.045454545455,97.045659249146
4,404,"one",319.454545454545,141.00476140089
4,405,"can",300.540229885057,114.764856118703
4,406,"fly",306.46511627907,100.516746942331
4,407,"as",289.238636363636,86.6432763729988
4,408,"high",309.613636363636,117.791207428842
4,409,"as",299.848837209302,98.9459171873391
4,410,"you.'",324.011494252874,176.498138487639
4,411,"'Except",377.931034482759,221.919364839524
4,412,"me!'",429.159090909091,361.723870248025
4,413,"cried",406.590909090909,174.490235300592
4,414,"a",343.511363636364,103.914199168948
4,415,"shrill,",337.732558139535,145.706104229883
4,416,"shrill",378.494252873563,280.211999210366
4,417,"voice,",387.03488372093,166.801216505256
4,418,"and",361.193181818182,126.617884552737
4,419,"out",331.829545454545,116.722799789054
4,420,"of",312,104.415092912409
4,421,"the",308.724137931034,93.0268390448608
4,422,"blue",303.827586206897,103.405861794234
4,423,"the",335.420454545455,135.833207524735
4,424,"little",356.863636363636,142.995875016318
4,425,"bird",326.348837209302,101.53177044845
4,426,"without",350.552941176471,139.387649405256
4,427,"a",357.872093023256,172.154294440747
4,428,"name",338.183908045977,135.756239201828
4,429,"rose",352.103448275862,136.508712941341
4,430,"from",372.183908045977,192.842599313873
4,431,"the",321.045977011494,90.7144648917918
4,432,"eagle's",341.655172413793,141.279109170646
4,433,"back,",362.113636363636,228.377607847037
4,434,"where",359.795454545455,156.269525425793
4,435,"he",374.511363636364,219.370520254522
4,436,"had",322.724137931034,125.56048201223
4,437,"lain",341.35632183908,150.143805253767
4,438,"hidden",362.333333333333,176.608532193127
4,439,"in",351.953488372093,123.456580314628
4,440,"the",341.540229885057,146.645816359556
4,441,"feathers.",340.597701149425,165.890581742704
4,442,"His",365.284090909091,157.996940815986
4,443,"guile",366.75,185.922258503108
4,444,"was",392.808988764045,214.964419698856
4,445,"the",355.460674157303,169.848064202029
4,446,"ace",326.390804597701,111.391030944715
4,447,"up",372.193181818182,238.457006315654
4,448,"his",368.818181818182,150.406846372553
4,449,"sleeve,",389.919540229885,264.258163869878
4,450,"and",421.67816091954,259.837314677673
4,451,"he",359.505747126437,142.165059126193
4,452,"laughed",373.850574712644,239.88740230481
4,453,"to",339.137931034483,139.790804868926
4,454,"himself",351.241379310345,185.259463902704
4,455,"at",361.215909090909,202.584419687975
4,456,"how",323.511363636364,118.082378639853
4,457,"easy",326.558139534884,138.281605654477
4,458,"it",313.431818181818,109.872841388658
4,459,"had",300.579545454545,106.010704468275
4,460,"been",312.781609195402,119.07623367107
4,461,"to",306.045977011494,110.018910430126
4,462,"outwit",319.758620689655,145.080808718936
4,463,"the",331.850574712644,131.703289564931
4,464,"other",328.046511627907,145.068252251199
4,465,"birds.",311.363636363636,120.894765848706
4,466,"Higher",358.897727272727,174.261465578538
4,467,"and",329.238636363636,117.159287809197
4,468,"higher",317.784090909091,112.83855304964
4,469,"he",319.420454545455,121.181513099286
4,470,"mounted,",323.770114942529,145.942542146306
4,471,"until",384.206896551724,296.875243468435
4,472,"he",345.436781609195,121.442081242452
4,473,"was",349.471264367816,296.148526496515
4,474,"lost",315.659090909091,99.7488670017338
4,475,"to",320.477272727273,111.47207034069
4,476,"sight,",323.238636363636,127.516146763755
4,477,"and",344.761363636364,154.926085032206
4,478,"then",327.465909090909,128.566807970828
4,479,"folding",352.32183908046,176.378259896225
4,480,"his",359.068181818182,161.902609824303
4,481,"wings",352.413793103448,193.937987674803
4,482,"together,",353.747126436782,154.762775584967
4,483,"he",367.51724137931,144.513446873242
4,484,"sank",346.965517241379,128.040277844909
4,485,"to",348.068965517241,130.374932772481
4,486,"earth",345.011494252874,157.476871262497
4,487,"crying",360.636363636364,198.688989439666
4,488,"shrilly,",387.090909090909,199.071097815255
4,489,"'I",356.784090909091,133.717273264448
4,490,"am",324.534090909091,106.224220549496
4,491,"king,",318.613636363636,123.575044147474
4,492,"I",330.149425287356,116.193256092141
4,493,"am",314.318181818182,102.10413271996
4,494,"king!'",311.818181818182,121.484547568016
4,495,"The",342.670454545455,142.521522600584
4,496,"eagle",335.113636363636,131.098228664764
4,497,"tricked",331.875,144.99090835548
4,498,"by",377.011363636364,261.793175113581
4,499,"the",357.818181818182,159.148925083636
4,500,"little",344.206896551724,173.820419086537
4,501,"bird",300.862068965517,100.121690191648
4,502,"had",316.102272727273,113.013684429535
4,503,"not",306.568181818182,110.806323261884
4,504,"sensed",313.363636363636,119.315401768877
4,505,"the",319.873563218391,108.064021140539
4,506,"bird",343.793103448276,174.574108867175
4,507,"in",325.942528735632,128.438416726482
4,508,"his",313.693181818182,110.225615851124
4,509,"feathers",311.829545454545,119.550328130511
4,510,"and",337.090909090909,142.69746442452
4,511,"so",334.056818181818,153.881007764698
4,512,"had",323.829545454545,137.512985517725
4,513,"not",331.693181818182,164.642305282118
4,514,"at",324.965517241379,155.046088292441
4,515,"all",317.931818181818,123.11006153775
4,516,"expected",315.593023255814,128.522131571545
4,517,"the",319.229885057471,114.506189651876
4,518,"bird",343.609195402299,175.54502214014
4,519,"to",348.310344827586,303.453582916339
4,520,"come",304.03488372093,109.164899301003
4,521,"flying",357.943181818182,254.934806088296
4,522,"out",321.793103448276,139.187019737878
4,523,"like",315.386363636364,128.268166629655
4,524,"that.",330.505747126437,178.874509315513
4,525,"The",393.64367816092,404.17970263674
4,526,"birds",332.367816091954,133.546796513913
4,527,"back",324.011494252874,122.363117092061
4,528,"on",317.755813953488,167.061026964718
4,529,"earth",348.896551724138,188.742228207949
4,530,"were",336.413793103448,129.963371559347
4,531,"all",307.511363636364,99.1447327410944
4,532,"up",315.420454545455,108.077209692717
4,533,"in",325.966292134831,134.287213349038
4,534,"arms.",351.523255813953,210.858788919431
4,535,"'You,",359.068181818182,186.509547717428
4,536,"and",336.988505747126,124.646616224081
4,537,"not",354.465909090909,196.74669804667
4,538,"the",381.666666666667,195.658914575118
4,539,"eagle,",390.908045977011,194.00213569814
4,540,"our",431.735632183908,267.320096416529
4,541,"king?'",413.284090909091,294.556629563576
4,542,"the",435.333333333333,218.548896485521
4,543,"birds",384,216.175800551741
4,544,"cried,",339.784090909091,129.956177305481
4,545,"fuming",370.670454545455,193.346732884299
4,546,"with",365.045454545455,127.863065141491
