Text_ID,Sent_ID,Sent,Word_ID,Word
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",621,the
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",622,nearby
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",623,"pond,"
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",624,"and,"
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",625,being
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",626,a
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",627,bigger
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",628,man
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",629,than
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",630,the
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",631,"first,"
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",632,was
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",633,able
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",634,to
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",635,pick
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",636,up
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",637,the
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",638,boar's
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",639,head
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",640,and
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",641,carry
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",642,it
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",643,through
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",644,the
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",645,wood
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",646,towards
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",647,the
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",648,prize
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",649,that
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",650,awaited
1,25,"The second huntsman knew a shortcut to the Manor House was just around the nearby pond, and, being a bigger man than the first, was able to pick up the boar's head and carry it through the wood towards the prize that awaited him.",651,him.
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,652,The
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,653,Lord
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,654,of
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,655,the
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,656,Manor
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,657,was
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,658,seated
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,659,in
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,660,his
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,661,hall
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,662,when
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,663,the
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,664,second
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,665,huntsman
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,666,burst
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,667,through
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,668,the
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,669,door
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,670,and
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,671,began
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,672,to
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,673,spin
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,674,a
1,26,The Lord of the Manor was seated in his hall when the second huntsman burst through the door and began to spin a line.,675,line.
1,27,'The woes of Bradford are ended!',676,'The
1,27,'The woes of Bradford are ended!',677,woes
1,27,'The woes of Bradford are ended!',678,of
1,27,'The woes of Bradford are ended!',679,Bradford
1,27,'The woes of Bradford are ended!',680,are
1,27,'The woes of Bradford are ended!',681,ended!'
1,28,he announced.,682,he
1,28,he announced.,683,announced.
1,29,'With my own hand I have slain the boar!',684,'With
1,29,'With my own hand I have slain the boar!',685,my
1,29,'With my own hand I have slain the boar!',686,own
1,29,'With my own hand I have slain the boar!',687,hand
1,29,'With my own hand I have slain the boar!',688,I
1,29,'With my own hand I have slain the boar!',689,have
1,29,'With my own hand I have slain the boar!',690,slain
1,29,'With my own hand I have slain the boar!',691,the
1,29,'With my own hand I have slain the boar!',692,boar!'
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",693,"And,"
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",694,with
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",695,"that,"
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",696,at
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",697,the
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",698,feet
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",699,of
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",700,his
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",701,lord
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",702,he
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",703,dropped
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",704,the
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",705,boar's
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",706,enormous
1,30,"And, with that, at the feet of his lord he dropped the boar's enormous head.",707,head.
1,31,"'Then you will be rewarded, as I promised.'",708,'Then
1,31,"'Then you will be rewarded, as I promised.'",709,you
1,31,"'Then you will be rewarded, as I promised.'",710,will
1,31,"'Then you will be rewarded, as I promised.'",711,be
1,31,"'Then you will be rewarded, as I promised.'",712,"rewarded,"
1,31,"'Then you will be rewarded, as I promised.'",713,as
1,31,"'Then you will be rewarded, as I promised.'",714,I
1,31,"'Then you will be rewarded, as I promised.'",715,promised.'
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",716,'But
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",717,"first,"
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",718,let
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",719,me
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",720,examine
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",721,the
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",722,head
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",723,of
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",724,this
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",725,"monster,'"
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",726,said
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",727,the
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",728,Lord
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",729,of
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",730,the
1,32,"'But first, let me examine the head of this monster,' said the Lord of the Manor.",731,Manor.
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,732,To
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,733,not
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,734,examine
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,735,the
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,736,head
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,737,in
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,738,advance
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,739,had
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,740,not
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,741,been
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,742,very
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,743,clever
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,744,on
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,745,the
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,746,part
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,747,of
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,748,the
1,33,To not examine the head in advance had not been very clever on the part of the huntsman.,749,huntsman.
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",750,Right
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",751,"away,"
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",752,the
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",753,Lord
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",754,noticed
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",755,the
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",756,tongue
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",757,of
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",758,the
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",759,boar
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",760,was
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",761,missing
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",762,and
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",763,"exclaimed,"
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",764,'What
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",765,is
1,34,"Right away, the Lord noticed the tongue of the boar was missing and exclaimed, 'What is this?",766,this?
1,35,A boar with no tongue?',767,A
1,35,A boar with no tongue?',768,boar
1,35,A boar with no tongue?',769,with
1,35,A boar with no tongue?',770,no
1,35,A boar with no tongue?',771,tongue?'
1,36,"He looked at the huntsman, dubiously.",772,He
1,36,"He looked at the huntsman, dubiously.",773,looked
1,36,"He looked at the huntsman, dubiously.",774,at
1,36,"He looked at the huntsman, dubiously.",775,the
1,36,"He looked at the huntsman, dubiously.",776,"huntsman,"
1,36,"He looked at the huntsman, dubiously.",777,dubiously.
1,37,'How come this creature has no tongue?',778,'How
1,37,'How come this creature has no tongue?',779,come
1,37,'How come this creature has no tongue?',780,this
1,37,'How come this creature has no tongue?',781,creature
1,37,'How come this creature has no tongue?',782,has
1,37,'How come this creature has no tongue?',783,no
1,37,'How come this creature has no tongue?',784,tongue?'
1,38,he demanded.,785,he
1,38,he demanded.,786,demanded.
1,39,All eyes were on the huntsman.,787,All
1,39,All eyes were on the huntsman.,788,eyes
1,39,All eyes were on the huntsman.,789,were
1,39,All eyes were on the huntsman.,790,on
1,39,All eyes were on the huntsman.,791,the
1,39,All eyes were on the huntsman.,792,huntsman.
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",793,The
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",794,huntsman
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",795,questioned
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",796,by
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",797,the
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",798,Lord
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",799,"replied,"
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",800,'I
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",801,cannot
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",802,"say,"
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",803,my
1,40,"The huntsman questioned by the Lord replied, 'I cannot say, my Lord.'",804,Lord.'
1,41,He was suddenly realizing his tricky situation could end badly for him.,805,He
1,41,He was suddenly realizing his tricky situation could end badly for him.,806,was
1,41,He was suddenly realizing his tricky situation could end badly for him.,807,suddenly
1,41,He was suddenly realizing his tricky situation could end badly for him.,808,realizing
1,41,He was suddenly realizing his tricky situation could end badly for him.,809,his
1,41,He was suddenly realizing his tricky situation could end badly for him.,810,tricky
1,41,He was suddenly realizing his tricky situation could end badly for him.,811,situation
1,41,He was suddenly realizing his tricky situation could end badly for him.,812,could
1,41,He was suddenly realizing his tricky situation could end badly for him.,813,end
1,41,He was suddenly realizing his tricky situation could end badly for him.,814,badly
1,41,He was suddenly realizing his tricky situation could end badly for him.,815,for
1,41,He was suddenly realizing his tricky situation could end badly for him.,816,him.
1,42,"Through the door at this moment, the first huntsman burst.",817,Through
1,42,"Through the door at this moment, the first huntsman burst.",818,the
1,42,"Through the door at this moment, the first huntsman burst.",819,door
1,42,"Through the door at this moment, the first huntsman burst.",820,at
1,42,"Through the door at this moment, the first huntsman burst.",821,this
1,42,"Through the door at this moment, the first huntsman burst.",822,"moment,"
1,42,"Through the door at this moment, the first huntsman burst.",823,the
1,42,"Through the door at this moment, the first huntsman burst.",824,first
1,42,"Through the door at this moment, the first huntsman burst.",825,huntsman
1,42,"Through the door at this moment, the first huntsman burst.",826,burst.
1,43,'The woes of Bradford are ended!',827,'The
1,43,'The woes of Bradford are ended!',828,woes
1,43,'The woes of Bradford are ended!',829,of
1,43,'The woes of Bradford are ended!',830,Bradford
1,43,'The woes of Bradford are ended!',831,are
1,43,'The woes of Bradford are ended!',832,ended!'
1,44,he cried.,833,he
1,44,he cried.,834,cried.
1,45,'I have slain the boar the people of Bradford dreaded!',835,'I
1,45,'I have slain the boar the people of Bradford dreaded!',836,have
1,45,'I have slain the boar the people of Bradford dreaded!',837,slain
1,45,'I have slain the boar the people of Bradford dreaded!',838,the
1,45,'I have slain the boar the people of Bradford dreaded!',839,boar
1,45,'I have slain the boar the people of Bradford dreaded!',840,the
1,45,'I have slain the boar the people of Bradford dreaded!',841,people
1,45,'I have slain the boar the people of Bradford dreaded!',842,of
1,45,'I have slain the boar the people of Bradford dreaded!',843,Bradford
1,45,'I have slain the boar the people of Bradford dreaded!',844,dreaded!'
1,46,All eyes turned to the man who now stood in the doorway.,845,All
1,46,All eyes turned to the man who now stood in the doorway.,846,eyes
1,46,All eyes turned to the man who now stood in the doorway.,847,turned
1,46,All eyes turned to the man who now stood in the doorway.,848,to
1,46,All eyes turned to the man who now stood in the doorway.,849,the
1,46,All eyes turned to the man who now stood in the doorway.,850,man
1,46,All eyes turned to the man who now stood in the doorway.,851,who
1,46,All eyes turned to the man who now stood in the doorway.,852,now
1,46,All eyes turned to the man who now stood in the doorway.,853,stood
1,46,All eyes turned to the man who now stood in the doorway.,854,in
1,46,All eyes turned to the man who now stood in the doorway.,855,the
1,46,All eyes turned to the man who now stood in the doorway.,856,doorway.
1,47,"'The reward is already given,' said the Lord of the Manor.",857,'The
1,47,"'The reward is already given,' said the Lord of the Manor.",858,reward
1,47,"'The reward is already given,' said the Lord of the Manor.",859,is
1,47,"'The reward is already given,' said the Lord of the Manor.",860,already
1,47,"'The reward is already given,' said the Lord of the Manor.",861,"given,'"
1,47,"'The reward is already given,' said the Lord of the Manor.",862,said
1,47,"'The reward is already given,' said the Lord of the Manor.",863,the
1,47,"'The reward is already given,' said the Lord of the Manor.",864,Lord
1,47,"'The reward is already given,' said the Lord of the Manor.",865,of
1,47,"'The reward is already given,' said the Lord of the Manor.",866,the
1,47,"'The reward is already given,' said the Lord of the Manor.",867,Manor.
1,48,'The man here has brought to me the boar's head.',868,'The
1,48,'The man here has brought to me the boar's head.',869,man
1,48,'The man here has brought to me the boar's head.',870,here
1,48,'The man here has brought to me the boar's head.',871,has
1,48,'The man here has brought to me the boar's head.',872,brought
1,48,'The man here has brought to me the boar's head.',873,to
1,48,'The man here has brought to me the boar's head.',874,me
1,48,'The man here has brought to me the boar's head.',875,the
1,48,'The man here has brought to me the boar's head.',876,boar's
1,48,'The man here has brought to me the boar's head.',877,head.'
1,49,'Then where is its tongue?',878,'Then
1,49,'Then where is its tongue?',879,where
1,49,'Then where is its tongue?',880,is
1,49,'Then where is its tongue?',881,its
1,49,'Then where is its tongue?',882,tongue?'
1,50,the first huntsman replied.,883,the
1,50,the first huntsman replied.,884,first
1,50,the first huntsman replied.,885,huntsman
1,50,the first huntsman replied.,886,replied.
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",887,"And,"
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",888,so
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",889,"saying,"
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",890,he
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",891,drew
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",892,out
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",893,the
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",894,boar's
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",895,tongue
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",896,he
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",897,had
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",898,put
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",899,in
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",900,his
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",901,hunting
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",902,pouch
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",903,and
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",904,related
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",905,how
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",906,he
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",907,had
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",908,ambushed
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",909,the
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",910,creature
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",911,in
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",912,the
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",913,wood
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",914,and
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",915,cut
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",916,out
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",917,its
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",918,tongue
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",919,as
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",920,proof
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",921,of
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",922,his
1,51,"And, so saying, he drew out the boar's tongue he had put in his hunting pouch and related how he had ambushed the creature in the wood and cut out its tongue as proof of his victory.",923,victory.
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",924,Listening
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",925,to
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",926,the
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",927,"tale,"
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",928,the
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",929,Lord
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",930,of
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",931,the
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",932,Manor
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",933,tried
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",934,to
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",935,discern
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",936,which
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",937,huntsman
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",938,was
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",939,telling
1,52,"Listening to the tale, the Lord of the Manor tried to discern which huntsman was telling him the truth and what the two huntsmen were thinking as they waited for him to make a decision.",940,him
