Text_ID,Sent_ID,Sent,POS_Tags,Target
3,145,"In the dawn of the morning there lay the poor little one, not frowning, but smiling and with a pale face leaning against the wall, frozen and stone dead.","IN DT NN IN DT NN EX VBD DT JJ NN , RB VBG , CC VBG CC IN DT JJ NN VBG IN DT NN , JJ CC NN JJ .",0
3,146,"'She tried to warm herself,' said some.","'' PRP VBD TO VB PRP , '' VBD DT .",0
3,147,Children who saw her were asking their parents why no one helped the girl who they knew looked dirt poor and helpless.,NNS WP VBD PRP VBD VBG PRP$ NNS WRB DT NN VBD DT NN WP PRP VBD JJ CC JJ .,0
3,148,"Passersby who saw her sitting motionless wished they could have helped the girl, but their good intentions were a day late and a dollar short.","NNP WP VBD PRP VBG RB VBD PRP MD VB VBN DT NN , CC PRP$ JJ NNS VBD DT NN JJ CC DT NN JJ .",0
3,149,"Other people suspected the girl had fallen asleep and frozen, but no one imagined what beautiful things she had seen, nor into what glory she had entered with her grandmother, on New Year's day.","JJ NNS VBD DT NN VBD VBN JJ CC VBN , CC DT NN VBD WP JJ NNS PRP VBD VBN , CC IN WDT NN PRP VBD VBN IN PRP$ NN , IN NNP POS DT NN .",0
4,150,"Once upon a time the birds took it into their heads that they would like a master, and that one of their number must be chosen king.","RB IN DT NN DT NNS VBD PRP IN PRP$ NNS IN PRP MD VB DT NN , CC IN CD IN PRP$ NN MD VB VBN NN .",0
4,151,"A meeting of all the birds was called and though they understood the birds who were from the most distant lands would be unable to come, many birds came from faraway meadows and woods.","DT NN IN PDT DT NNS VBD VBN CC IN PRP VBD DT NNS WP VBD IN DT RBS JJ NNS MD VB JJ TO VB , JJ NNS VBD IN JJ NNS CC NNS .",0
4,152,"The eagle, who already thought himself the de facto king, arrived fashionably late.","DT NN , WP RB VBD PRP DT FW NN , VBD RB .",0
4,153,"It was a hawk who was most excited about the meeting, because he was the dark horse for king.","PRP VBD DT NN WP VBD RBS JJ IN DT NN , IN PRP VBD DT JJ NN IN NN .",0
4,154,"The small fry came too, and the robin, the bluebird, the owl, the lark, and the sparrow, who had only a chance in a million to be king, were all present at the meeting.","DT JJ NN VBD RB , CC DT NN , DT NN , DT NN , DT NN , CC DT NN , WP VBD RB DT NN IN DT CD TO VB NN , VBD RB JJ IN DT NN .",0
4,155,"The cuckoo, who was almost not invited because his call so annoyed the other birds, came too.","DT NN , WP VBD RB VBN IN PRP$ NN RB JJ DT JJ NNS , VBD RB .",0
4,156,"It was the very little bird who had no name at all, however, that would end up overturning the balance of power among the birds.","PRP VBD DT RB JJ NN WP VBD DT NN IN DT , RB , WDT MD VB RP VBG DT NN IN NN IN DT NNS .",0
4,157,"That there would be great confusion and noise among the birds at the meeting was to be expected, given the sheer numbers of birds that have gathered.","IN EX MD VB JJ NN CC NN IN DT NNS IN DT NN VBD TO VB VBN , VBN DT JJ NNS IN NNS WDT VBP VBN .",0
4,158,"There was piping, hissing, and clacking, but finally it was decided that the bird that could fly the highest should be king.","EX VBD VBG , VBG , CC VBG , CC RB PRP VBD VBN IN DT NN WDT MD VB DT JJS MD VB NN .",0
4,159,"The little bird lay low near the eagle at first, but the eagle did not notice the bird hopping onto his back right as the competition was about to commence.","DT JJ NN VBD RB IN DT NN IN JJ , CC DT NN VBD RB VB DT NN VBG IN PRP$ NN RB IN DT NN VBD IN TO VB .",0
4,160,Into the air in a great flock all the birds flew when the signal was given.,IN DT NN IN DT JJ NN PDT DT NNS VBD WRB DT NN VBD VBN .,0
4,161,"The air was full of dust, and it seemed as if a black cloud were floating over the field.","DT NN VBD JJ IN NN , CC PRP VBD IN DT JJ NN VBD VBG IN DT NN .",0
4,162,You could hear the birds chirping and flapping from fields that were miles away.,PRP MD VB DT NNS VBG CC VBG IN NNS WDT VBD NNS RB .,0
4,163,The little birds that soon grew tired fell back quickly to earth.,DT JJ NNS WDT RB VBD JJ VBD RB TO NN .,0
4,164,"The fact that the larger ones held out longer, and flew higher and higher, but the eagle flew highest of any, surprised no one.","DT NN IN DT JJR NNS VBD RP RBR , CC VBD JJR CC JJR , CC DT NN VBD JJS IN DT , VBD DT NN .",0
4,165,Could anyone stop the eagle that seemed to be flying straight into the sun?,MD NN VB DT NN WDT VBD TO VB VBG RB IN DT NN .,0
4,166,"The other birds gave out one by one and when the eagle saw this he thought, 'What is the use of flying any higher?","DT JJ NNS VBD RP CD IN CD CC WRB DT NN VBD DT PRP VBD , '' WP VBZ DT NN IN VBG DT RBR .",0
4,167,This victory is in the bag and I am king!',DT NN VBZ IN DT NN CC PRP VBP NN . '',0
4,168,"Then the birds below called with one accord, 'Come back, come back!","RB DT NNS IN VBD IN CD NN , '' VB RB , VB RB .",0
4,169,It is you who must be our king because no one can fly as high as you.',PRP VBZ PRP WP MD VB PRP$ NN IN DT NN MD VB RB IN PRP . '',0
4,170,'Except me!','' IN PRP . '',0
4,171,"cried a shrill, shrill voice, and out of the blue the little bird without a name rose from the eagle's back, where he had lain hidden in the feathers.","VBD DT JJ , JJ NN , CC IN DT NN DT JJ NN IN DT NN VBD IN DT NN POS PRP$ NN , WRB PRP VBD VBN IN DT NNS .",JJJ
4,172,"His guile was the ace up his sleeve, and he laughed to himself at how easy it had been to outwit the other birds.","PRP$ NN VBD DT NN IN PRP$ NN , CC PRP VBD TO PRP IN WRB JJ PRP VBD VBN TO VB DT JJ NNS .",0
4,173,"Higher and higher he mounted, until he was lost to sight, and then folding his wings together, he sank to earth crying shrilly, 'I am king, I am king!'","RBR CC RBR PRP VBD , IN PRP VBD VBN TO NN , CC RB VBG PRP$ NNS RB , PRP VBD TO NN VBG RB , '' PRP VBP NN , PRP VBP NN . ''",0
4,174,The eagle tricked by the little bird had not sensed the bird in his feathers and so had not at all expected the bird to come flying out like that.,DT NN VBN IN DT JJ NN VBD RB VBN DT NN IN PRP$ NNS CC RB VBD RB IN DT VBN DT NN TO VB VBG RB IN DT .,0
4,175,The birds back on earth were all up in arms.,DT NNS RB IN NN VBD DT IN NNS .,0
4,176,"'You, and not the eagle, our king?'","'' PRP , CC RB DT NN , PRP$ NN . ''",0
4,177,"the birds cried, fuming with anger.","DT NNS VBD , VBG IN NN .",0
4,178,"'You have done this by breaking every rule in the book, so we will not have you, who are simply tricky and cunning, to reign over us.'","'' PRP VBP VBN DT IN VBG DT NN IN DT NN , IN PRP MD RB VB PRP , WP VBP RB JJ CC JJ , TO VB IN PRP . ''",0
4,179,"The bird without a name then decided to clear the air and said, 'Then let everyone start with a clean slate and perform a new challenging task.","DT NN IN DT NN RB VBD TO VB DT NN CC VBD , '' RB VB NN VB IN DT JJ NN CC VB DT JJ NN .",0
4,180,Then we can decide who should be the real king.',RB PRP MD VB WP MD VB DT JJ NN . '',0
4,181,"Then the birds gathered together again and decided the case would be resolved by making a new condition, which was that he should be king who could go the deepest into the earth.","RB DT NNS VBD RB CC VBD DT NN MD VB VBN IN VBG DT JJ NN , WDT VBD IN PRP MD VB NN WP MD VB DT JJS IN DT NN .",0
4,182,So the little bird who the other birds despised was now back to square one.,IN DT JJ NN WP DT JJ NNS VBD RB TO NN CD .,0
4,183,"Confident, he remained, however, that if he played his cards right, he could be king.","JJ , PRP VBD , RB , IN PRP VBD PRP$ NNS RB , PRP MD VB NN .",0
4,184,"How the goose wallowed in the sand, and the duck strove to dig a hole for the new task!","WRB DT NN VBD IN DT NN , CC DT NN VBD TO VB DT NN IN DT JJ NN .",0
4,185,"All the other birds tried to hide themselves in the ground, too, until they were practically blue in the face.","PDT DT JJ NNS VBD TO VB PRP IN DT NN , RB , IN PRP VBD RB JJ IN DT NN .",0
4,186,"The nameless little bird that was as bold as brass found a pitch dark mouse's hole, and creeping in cried, 'I am king, I am king!'","DT JJ NN WDT VBD RB JJ IN NN VBD DT RB JJ NN POS DT NN , CC VBG IN VBD , '' PRP VBP NN , PRP VBP NN . ''",0
4,187,but it was of no avail.,CC PRP VBD IN DT NN .,0
4,188,"'You, our king?'","'' PRP , PRP$ NN . ''",0
4,189,"all the remaining birds who the littlest bird had outwitted cried again, even more angrily than before.","PDT DT VBG NNS WP DT JJS NN VBD VBN VBD RB , RB RBR RB IN RB .",0
4,190,'Do you think we would reward your cunning in this way?,'' VBP PRP VB PRP MD VB PRP$ NN IN DT NN .,0
4,191,"No, no!","UH , UH .",0
4,192,You shall stay in the earth till you die of hunger!',PRP MD VB IN DT NN IN PRP VBP IN NN . '',0
4,193,"So they shut up the little bird in the mouse's hole that the mouse gave up most unwillingly, and bade the owl watch him carefully night and day.","IN PRP VBD RP DT JJ NN IN DT NN POS DT NN IN DT NN VBD RP RBS RB , CC VBD DT NN VB PRP RB NN CC NN .",0
4,194,"Then all the birds went home to bed, for they were very tired, but the owl assigned by the birds to stand guard found his job was lonely and wearisome because he was just sitting alone staring at the mouse's hole.","RB PDT DT NNS VBD NN TO NN , IN PRP VBD RB JJ , CC DT NN VBN IN DT NNS TO VB NN VBD PRP$ NN VBD JJ CC JJ IN PRP VBD RB VBG RB VBG IN DT NN POS DT NN .",0
4,195,"'I can close one eye and watch with the other,' he thought.","'' PRP MD VB CD NN CC VB IN DT JJ , '' PRP VBD .",0
4,196,"So he closed one eye and stared steadfastly with the other, but before he knew it he forgot to keep that one open, and both eyes were fast asleep.","IN PRP VBD CD NN CC VBD RB IN DT JJ , CC IN PRP VBD PRP VBD TO VB DT CD JJ , CC DT NNS VBD RB JJ .",0
4,197,"Then the little bird guarded by the owl peeped out, and when he saw the owl's two eyes tight shut, he slipped from the hole and flew away.","RB DT JJ NN VBN IN DT NN VBD RP , CC WRB PRP VBD DT NN POS CD NNS RB VBN , PRP VBD IN DT NN CC VBD RB .",0
4,198,"He wanted to shout, 'I am king' so that the owl could hear him as he flew, but thought better of it.","PRP VBD TO VB , '' PRP VBP NN '' IN DT NN MD VB PRP IN PRP VBD , CC VBD RBR IN PRP .",0
4,199,"From this time on, the owl fooled by the little bird has not dared to show himself by day for fear the birds should beat the living daylights out of him.","IN DT NN IN , DT NN VBN IN DT JJ NN VBZ RB VBN TO VB PRP IN NN IN NN DT NNS MD VB DT VBG NNS IN PRP .",0
4,200,"He flies about only at nighttime, hating and pursuing not the bird, but the mouse for having made the hole into which the little bird crept.","PRP VBZ RB IN NN , VBG CC VBG RB DT NN , CC DT NN IN VBG VBN DT NN IN WDT DT JJ NN VBD .",0
4,201,"And the little bird also keeps out of sight, for he fears that the other birds should punish him for his cunning.","CC DT JJ NN RB VBZ IN NN , IN PRP VBZ IN DT JJ NNS MD VB PRP IN PRP$ NN .",0
4,202,The rejection by the other birds was a bitter pill to swallow for the nameless bird the owl had let slip away.,DT NN IN DT JJ NNS VBD DT JJ NN TO VB IN DT JJ NN DT NN VBD VBN VB RB .,0
4,203,"He hides in the hedges, and when he thinks himself quite safe, he sings out, 'I am king, I am king!'","PRP VBZ IN DT NNS , CC WRB PRP VBZ PRP RB JJ , PRP VBZ RP , '' PRP VBP NN , PRP VBP NN . ''",0
4,204,"And the other birds in mockery call out, 'Yes, yes, the hedge-king, the hedge-king!'","CC DT JJ NNS IN NN VBP RP , '' UH , UH , DT NN : NN , DT NN : NN . ''",0
5,205,"At ten years old, I could not figure out what it was that this Elvis Presley guy had that the rest of us boys did not have.","IN CD NNS JJ , PRP MD RB VB RP WP PRP VBD IN DT NNP NN VBD IN DT NN IN PRP NNS VBD RB VB .",0
5,206,He seemed to be no different from the rest of us.,PRP VBD TO VB RB JJ IN DT NN IN PRP .,0
5,207,"He was simply a man who had a head, two arms and two legs.","PRP VBD RB DT NN WP VBD DT NN , CD NNS CC CD NNS .",0
5,208,"It must have been something pretty superlative that he had hidden away, because he had every young girl at the orphanage wrapped around his little finger.","PRP MD VB VBN NN RB JJ IN PRP VBD VBN RB , IN PRP VBD DT JJ NN IN DT NN VBN IN PRP$ JJ NN .",0
5,209,"At about nine o'clock on Saturday morning, I figured a good solution was to ask Eugene Correthers, who was one of the older and smarter boys, what it was that made this Elvis guy so special.","IN CD RB POS NN IN NNP NN , PRP VBD DT JJ NN VBD TO VB NNP , WP VBD CD IN DT JJR CC JJR NNS , WP PRP VBD WDT VBD DT NNP NN RB JJ .",0
5,210,"He told me that it was not anything about Elvis's personality, but his wavy hair, and the way he moved his body.","PRP VBD PRP IN PRP VBD RB NN IN NNP POS PRP$ NN , CC PRP$ JJ NN , CC DT NN PRP VBD PRP$ NN .",0
5,211,"About a half an hour later, the boys in the orphanage called down to the main dining room by the matron were told that they were all going to downtown Jacksonville, Florida to get a new pair of Buster Brown shoes and a haircut.","IN DT PDT DT NN RB , DT NNS IN DT NN VBD RP TO DT JJ NN IN DT NN VBD VBN IN PRP VBD DT VBG TO NN NNP , NNP TO VB DT JJ NN IN NNP NNS CC DT NN .",0
5,212,"That is when I got this big idea, which hit me like a ton of bricks.","DT VBZ WRB PRP VBD DT JJ NN , WDT VBD PRP IN DT NN IN NNS .",0
5,213,"If the Elvis haircut was the big secret, then Elvis's haircut I was going to get.","IN DT NNP NN VBD DT JJ NN , RB NNP POS PRP$ NN PRP VBD VBG TO VB .",0
5,214,"I was going to have my day in the sun, and all the way to town that was all I talked about.","PRP VBD VBG TO VB PRP$ NN IN DT NN , CC PDT DT NN TO NN DT VBD DT PRP VBD IN .",0
5,215,"The fact that I was getting an Elvis haircut, not just the simple fact that we were getting out of the orphanage, made me particularly loquacious.","DT NN IN PRP VBD VBG DT NNP NN , RB DT JJ NN IN PRP VBD VBG IN DT NN , VBD PRP RB JJ .",0
5,216,"I told everybody, including the orphanage matron I normally feared, that I was going to look just like Elvis Presley and that I would learn to move around just like he did and that I would be rich and famous one day, just like him.","PRP VBD NN , VBG DT NN PRP RB VBD , IN PRP VBD VBG TO VB RB IN NNP CC IN PRP MD VB TO VB RB IN PRP VBD CC IN PRP MD VB JJ CC JJ CD NN , RB IN PRP .",0
5,217,The matron understood my idea was something that I was really excited about and said nothing.,DT NN VBD PRP$ NN VBD NN IN PRP VBD RB JJ IN CC VBD NN .,0
5,218,"When I got my new Buster Brown shoes, I was smiling from ear to ear.","WRB PRP VBD PRP$ JJ NNP NNS , PRP VBD VBG IN NN TO NN .",0
5,219,"Those shoes, they shined really brightly, and I liked looking at the bones in my feet, which I had never seen before, through a special x-ray machine they had in the shoe store that made the bones in your feet look green.","DT NNS , PRP VBD RB , CC PRP VBD VBG IN DT NNS IN PRP$ NNS , WDT PRP VBD RB VBN RB , IN DT JJ NN PRP VBD IN DT NN WDT VBD DT NNS IN PRP$ NNS VB JJ .",0
5,220,"I was now almost ready to go back to the orphanage and practice being like the man who all the girls loved, since I had my new Buster Brown shoes.","PRP VBD RB JJ TO VB RB TO DT NN CC VB VBG IN DT NN WP PDT DT NNS VBD , IN PRP VBD PRP$ JJ NNP NNS .",0
5,221,"It was the new haircut, though, that I needed to complete my new look.","PRP VBD DT JJ NN , RB , IN PRP VBD TO VB PRP$ JJ NN .",0
5,222,"We finally arrived at the unassuming, unembellished barbershop, where they cut our hair for free because we were orphans.","PRP RB VBD IN DT JJ , JJ NN , WRB PRP VBD PRP$ NN IN JJ IN PRP VBD NNS .",JJJ
5,223,"Even though we were supposed to slowly wait to be called, I ran straight up to one of the barber chairs and climbed up onto the board the barber placed across the arms to make me sit up higher.","RB IN PRP VBD VBN TO RB VB TO VB VBN , PRP VBD RB IN TO CD IN DT NN NNS CC VBD IN DT NN DT NN VBN IN DT NNS TO VB PRP VB RP RBR .",0
5,224,"I looked at the man and said, with a beaming smile on my face, 'I want an Elvis haircut.","PRP VBD IN DT NN CC VBD , IN DT VBG NN IN PRP$ NN , '' PRP VBP DT NNP NN .",0
5,225,Can you make my hair like Elvis's?',MD PRP VB PRP$ NN IN NNP POS . '',0
5,226,I asked.,PRP VBD .,0
5,227,"The barber, who was a genial young man, grinned back at me and said that he would try his best.","DT NN , WP VBD DT JJ NN , VBD RP IN PRP CC VBD IN PRP MD VB PRP$ JJS .",0
5,228,"I was so happy when he started to cut my hair, but just as he started to cut, the matron, who had been watching me and had a look as cold as ice, motioned for him to come over to where she was standing.","PRP VBD RB JJ WRB PRP VBD TO VB PRP$ NN , CC RB IN PRP VBD TO VB , DT NN , WP VBD VBN VBG PRP CC VBD DT NN RB JJ IN NN , VBD IN PRP TO VB RB TO WRB PRP VBD VBG .",0
5,229,"She whispered something into his ear that caused the barber to shake his head, like he was telling her, 'No'.","PRP VBD NN IN PRP$ NN WDT VBD DT NN TO VB PRP$ NN , IN PRP VBD VBG PRP , '' UH '' .",0
5,230,"In response, the matron walked over to a little man sitting in an office chair that squeaked as it rolled around the floor and spoke to him.","IN NN , DT NN VBD RB TO DT JJ NN VBG IN DT NN WDT VBD IN PRP VBD IN DT NN CC VBD TO PRP .",0
5,231,It was the little man who then walked over and said something to the man who was cutting my hair.,PRP VBD DT JJ NN WP RB VBD RB CC VBD NN TO DT NN WP VBD VBG PRP$ NN .,0
5,232,"The next thing I knew, the man who was cutting my hair told me that he was no longer allowed to give me an Elvis cut.","DT JJ NN PRP VBD , DT NN WP VBD VBG PRP$ NN VBD PRP IN PRP VBD RB RBR VBN TO VB PRP DT NNP NN .",0
5,233,'Why not?','' WRB RB . '',0
5,234,I cried desperately.,PRP VBD RB .,0
5,235,"The kindly barber stopped by the matron did not answer, but from his expression, I could tell that he wished he could cut it as I had asked.","DT RB NN VBN IN DT NN VBD RB VB , CC IN PRP$ NN , PRP MD VB IN PRP VBD PRP MD VB PRP IN PRP VBD VBN .",0
5,236,"Within a few minutes, it wasn't an Elvis haircut, but a short buzz cut that the barber had given me.","IN DT JJ NNS , PRP VBD RB DT NNP NN , CC DT JJ NN VBD IN DT NN VBD VBN PRP .",0
5,237,"When he finished shaving off all my hair and made me smell real good with his powder, the barber handed me a nickel and told me to go outside to the snack machine and buy myself a candy bar.","WRB PRP VBD VBG RP PDT PRP$ NN CC VBD PRP VB RB JJ IN PRP$ NN , DT NN VBD PRP DT NN CC VBD PRP TO VB RB TO DT NN CC VB PRP DT NN .",0
5,238,I handed him the nickel back and told him that I was not hungry.,PRP VBD PRP DT NN RB CC VBD PRP IN PRP VBD RB JJ .,0
5,239,"'I'm so sorry, baby,' he said, as I climbed out of his barber chair.","'' PRP VBP RB JJ , UH , '' PRP VBD , IN PRP VBD IN PRP$ NN .",0
5,240,"'I am not a baby,' I said, as I wiped the tears from my eyes.","'' PRP VBP RB DT NN , '' PRP VBD , IN PRP VBD DT NNS IN PRP$ NNS .",0
5,241,I then sat down on the floor and brushed away the hair that had accumulated on my shiny new Buster Brown shoes.,PRP RB VBD RB IN DT NN CC VBD RP DT NN WDT VBD VBN IN PRP$ JJ NNP NNS .,0
5,242,"My head was no longer in the clouds, and I got up off the floor, brushed off my short pants, and walked sullenly towards the door.","PRP$ NN VBD RB RBR IN DT NNS , CC PRP VBD RP IN DT NN , VBD RP PRP$ JJ NNS , CC VBD RB IN DT NN .",0
5,243,The matron was smiling at me sort of funny like.,DT NN VBD VBG IN PRP NN IN JJ IN .,0
5,244,"The barber upset by the matron said to her, 'You are just a damn bitch, lady.'","DT NN VBN IN DT NN VBD TO PRP , '' PRP VBP RB DT RB NN , NN . ''",NNN
5,245,"She yelled back at him at the top of her lungs, before walking toward the office, as fast as she could.","PRP VBD RB IN PRP IN DT NN IN PRP$ NNS , IN VBG IN DT NN , RB IN PRP MD .",0
5,246,"To show his anger, the man hit the wall with his hand and then walked outside where he stood against the brick wall, smoking a cigarette.","TO VB PRP$ NN , DT NN VBD DT NN IN PRP$ NN CC RB VBD IN WRB PRP VBD IN DT NN , VBG DT NN .",0
5,247,I understood right there my haircut was something that had been out of the power of the barber and then I slowly walked outside to join the man.,PRP VBD RB PRP$ NN VBD NN WDT VBD VBN IN DT NN IN DT NN CC RB PRP RB VBD RB TO VB DT NN .,0
5,248,"He looked down, smiled at me, then he patted me on the top of my bald as a coot head.","PRP VBD RB , VBD IN PRP , RB PRP VBD PRP IN DT NN IN PRP$ NN IN DT NN .",0
5,249,It was a fact of my life that I was not gonna have hair that was anything like Elvis's anytime soon.,PRP VBD DT NN IN PRP$ NN IN PRP VBD RB JJ VB NN WDT VBD NN IN NNP POS VBZ RB .,0
5,250,"I then looked up at the barber with my wet red eyes and asked, 'Do you know if Elvis Presley has green bones?'","PRP RB VBD RP IN DT NN IN PRP$ JJ NNS CC VBD , '' VBP PRP VB IN NNP VBZ JJ NNS . ''",0
6,251,This is a story of how Mr. Sticky got in Abby's fish tank.,DT VBZ DT NN IN WRB NNP . NNP VBD IN NNP POS PRP$ NN .,0
6,252,"'He's very small,' Abby's mom said as she peered at the tiny water snail.","'' PRP VBZ RB JJ , '' NNP POS PRP$ NN VBD IN PRP VBD IN DT JJ NN .",0
6,253,"Abby said that he would grow and then pulled her pajama bottoms up again before she got into bed, for they were always falling down.","NNP VBD IN PRP MD VB CC RB VBD PRP$ NN NNS RB IN PRP VBD IN NN , IN PRP VBD RB VBG RB .",0
6,254,"Usually, Abby's mom got up at the crack of dawn, but it was Abby who jumped out of bed first the next morning and switched on the light in her fish tank, which contained three fish.","RB , NNP POS PRP$ NN VBD RP IN DT NN IN NN , CC PRP VBD NNP WP VBD IN NN RB DT JJ NN CC VBD RP DT NN IN PRP$ NN , WDT VBD CD NNS .",0
6,255,"At first, she could see neither hide nor hair of the snail, but then she spotted him.","IN JJ , PRP MD VB DT NN CC NN IN DT NN , CC RB PRP VBD PRP .",0
6,256,"It had taken Abby a while to find Sticky because he was clinging to the glass near the bottom, right next to the gravel.","PRP VBD VBN NNP DT NN TO VB NNP IN PRP VBD VBG TO DT NN IN DT NN , RB JJ TO DT NN .",0
6,257,"At school that day, Abby, encouraged by her teacher, wrote excitedly about the small and mysterious Mr. Sticky, who you could mistake for a piece of gravel.","IN NN DT NN , NNP , VBN IN PRP$ NN , VBD RB IN DT JJ CC JJ NNP . NNP , WP PRP MD VB IN DT NN IN NN .",0
6,258,"He seemed an ideal pet for her, some of the girls in her class teased, because Abby was also very small.","PRP VBD DT JJ NN IN PRP , DT IN DT NNS IN PRP$ NN VBD , IN NNP VBD RB JJ .",0
6,259,"That evening, Abby turned on the light and found Mr. Sticky clinging to the pond weed and bobbing about in the air bubbles.","DT NN , NNP VBD IN DT NN CC VBD NNP . NNP VBG TO DT NN VBN CC VBG RP IN DT NN NNS .",0
6,260,'That looks fun!','' DT VBZ NN . '',0
6,261,Abby exclaimed.,NNP VBD .,0
6,262,She tried to imagine what it must be like to have to hang on to things all day and decided the answer was that it was probably very tiring.,PRP VBD TO VB WP PRP MD VB JJ TO VB TO VB RP TO NNS DT NN CC VBD DT NN VBD IN PRP VBD RB JJ .,0
6,263,Abby told her mom that she thought Sticky had grown a bit the next day at breakfast.,NNP VBD PRP$ NN IN PRP VBD NNP VBD VBN DT NN DT JJ NN IN NN .,0
6,264,"'Just as well if he's going to be gobbled up like that,' her mom responded who was busy preparing breakfast.","'' RB IN PRP VBZ VBG TO VB VBN RP IN DT , '' PRP$ NN VBD WP VBD JJ VBG NN .",0
6,265,Abby whined that she didn't want him to get too big or he wouldn't be cute anymore.,NNP VBD IN PRP VBD RB VB PRP TO VB RB JJ CC PRP MD RB VB JJ RB .,0
6,266,"'Small things, not big things, are cute, right?'","'' JJ NNS , RB JJ NNS , VBP JJ , JJ . ''",JJJ
6,267,"she asked, half to herself.","PRP VBD , NN TO PRP .",0
6,268,"The next day in art class, Abby needed two pieces of paper that were very expensive, to draw an elephant, but the teacher didn't mind Abby using the expensive paper because she was pleased with the drawing and wanted it on the wall.","DT JJ NN IN NN , NNP VBD CD NNS IN NN WDT VBD RB JJ , TO VB DT NN , CC DT NN VBD RB VB NNP VBG DT JJ NN IN PRP VBD VBN IN DT NN CC VBD PRP IN DT NN .",0
6,269,"The teacher, who was always very encouraging, remarked that the drawing Abby had made was very creative and beamed at Abby, giving her the seal of approval.","DT NN , WP VBD RB JJ , VBD IN DT NN NNP VBD VBN VBD RB JJ CC VBN IN NNP , VBG PRP DT NN IN NN .",0
6,270,"Back at home, Mom, convinced by Abby to clean out the tank, was cleaning with a special vacuum, or 'hoover'.","RB IN NN , NN , VBN IN NNP TO VB RP DT NN , VBD VBG IN DT JJ NN , CC '' NN '' .",NNN
6,271,'Where's Mr.,'' WRB VBZ NNP .,0
6,272,Sticky?',JJ . '',0
6,273,Abby asked first thing when she came home from school.,NNP VBD JJ NN WRB PRP VBD NN IN NN .,0
6,274,"'On the side,' Mom replied.","'' IN DT NN , '' NN VBD .",0
6,275,"And then she added, 'Don't worry.","CC RB PRP VBD , '' VB RB VB .",0
6,276,I went extra slowly since it's better to be safe than sorry.',PRP VBD RB IN PRP VBZ JJR TO VB JJ IN JJ . '',0
6,277,"Abby looked on all sides of the tank, but there was no sign of the water snail that she had discovered a couple of days ago.","NNP VBD IN DT NNS IN DT NN , CC EX VBD DT NN IN DT NN IN PRP VBD VBN DT NN IN NNS RB .",0
6,278,She was very sad.,PRP VBD RB JJ .,0
6,279,Her mom said to wait a few hours until the water clears to take another careful look.,PRP$ NN VBD TO VB DT JJ NNS IN DT NN VBZ TO VB DT JJ NN .,0
6,280,"That evening, Abby went up to her bedroom to check the tank again.","DT NN , NNP VBD IN TO PRP$ NN TO VB DT NN RB .",0
6,281,"The water had settled and looked clear, but Abby could not see Mr. Sticky.","DT NN VBD VBN CC VBN JJ , CC NNP MD RB VB NNP . NNP .",0
6,282,"Abby kneeled down to have another look in the tank that her mom had cleared so thoroughly, but Mr. Sticky was still nowhere to be found.","NNP VBD RB TO VB DT NN IN DT NN IN PRP$ NN VBD VBN RB , CC NNP . NNP VBD RB TO VB VBN .",0
6,283,Abby was a bundle of nerves as she descended the stairs.,NNP VBD DT NN IN NNS IN PRP VBD DT NNS .,0
6,284,"In the study, surrounded by books and papers, her mom was working and she looked impatient when she saw Abby in the doorway and even more worried when she heard the bad news.","IN DT NN , VBN IN NNS CC NNS , PRP$ NN VBD VBG CC PRP VBD NN WRB PRP VBD NNP IN DT NN CC RB RBR JJ WRB PRP VBD DT JJ NN .",0
6,285,"'He'll turn up,' Mom said, and that was that.","'' PRP MD VB RP , '' NN VBD , CC DT VBD DT .",0
6,286,"Then, to add fuel to the flames, she raised her tone of voice and said dismissively, 'For the time being, go to bed, Abby.","RB , TO VB NN TO DT NNS , PRP VBD PRP$ NN IN NN CC VBD RB , '' IN DT NN VBG , VB TO NN , NNP .",0
6,287,I've got masses of work to catch up on.',PRP VBP VBN NNS IN NN TO VB RP IN . '',0
6,288,Abby had a quick temper and she was angry as hell.,NNP VBD DT JJ NN CC PRP VBD JJ IN NN .,0
6,289,"'You've hoovered him up, haven't you?'","'' PRP VBP VBN PRP RP , VBP RB PRP . ''",0
6,290,she said accusingly.,PRP VBD RB .,0
6,291,"Abby's mom denied Abby's version of the story was true and said that she was careful, but because Mr. Sticky was so small he was hard to see.","NNP POS PRP$ NN VBD NNP POS PRP$ NN IN DT NN VBD JJ CC VBD IN PRP VBD JJ , CC IN NNP . NNP VBD RB JJ PRP VBD JJ TO VB .",0
6,292,'What's wrong with being small?','' WP VBZ JJ IN VBG JJ . '',0
6,293,"'Nothing at all, but it makes things hard to find.'","'' NN IN DT , CC PRP VBZ NNS JJ TO VB . ''",0
6,294,"'Or notice,' Abby said, suddenly feeling like the small, overlooked Mr. Sticky herself and storming from the room.","'' CC VB , '' NNP VBD , RB VBG IN DT JJ , VBN NNP . NNP PRP CC VBG IN DT NN .",0
6,295,The door to the bedroom opened a few minutes later and Mom's face appeared.,DT NN TO DT NN VBD DT JJ NNS RB CC NN POS NN VBD .,0
6,296,She was there to try to make up for having been insensitive earlier.,PRP VBD RB TO VB TO VB RP IN VBG VBN JJ RBR .,0
6,297,She had put her work on the back burner and occupied herself with Sticky.,PRP VBD VBN PRP$ NN IN DT JJ NN CC VBD PRP IN NNP .,0
