Text_ID,Sent_ID,Word_Number,Word,POS_Tag
3,123,13,iron stove,NN
3,123,14,",",","
3,123,15,with,IN
3,123,16,polished,VBN
3,123,17,brass,NN
3,123,18,feet,NNS
3,123,19,and,CC
3,123,20,a,DT
3,123,21,brass ornament,NN
3,123,22,.,.
3,124,1,How,WRB
3,124,2,the,DT
3,124,3,fire,NN
3,124,4,burned,VBD
3,124,5,!,.
3,125,1,The,DT
3,125,2,girl,NN
3,125,3,was,VBD
3,125,4,pleased,JJ
3,125,5,and,CC
3,125,6,the,DT
3,125,7,fire,NN
3,125,8,actually,RB
3,125,9,seemed,VBD
3,125,10,so,RB
3,125,11,warm,JJ
3,125,12,that,IN
3,125,13,the,DT
3,125,14,child,NN
3,125,15,stretched,VBD
3,125,16,out,RP
3,125,17,her,PRP$
3,125,18,feet,NNS
3,125,19,as if,IN
3,125,20,to,TO
3,125,21,warm,VB
3,125,22,them,PRP
3,125,23,",",","
3,125,24,when,WRB
3,125,25,suddenly,RB
3,125,26,the,DT
3,125,27,flame,NN
3,125,28,of,IN
3,125,29,the,DT
3,125,30,match,NN
3,125,31,went,VBD
3,125,32,out,RP
3,125,33,.,.
3,126,1,It,PRP
3,126,2,was,VBD
3,126,3,a,DT
3,126,4,short,JJ
3,126,5,",",","
3,126,6,stubby,JJ
3,126,7,match,NN
3,126,8,that,IN
3,126,9,the,DT
3,126,10,little,JJ
3,126,11,girl,NN
3,126,12,next,JJ
3,126,13,rubbed,VBD
3,126,14,on,IN
3,126,15,the,DT
3,126,16,wall,NN
3,126,17,.,.
3,127,1,It,PRP
3,127,2,burst,VBD
3,127,3,into,IN
3,127,4,a,DT
3,127,5,flame,NN
3,127,6,",",","
3,127,7,and,CC
3,127,8,lo,VB
3,127,9,and,CC
3,127,10,behold,VB
3,127,11,",",","
3,127,12,the,DT
3,127,13,girl,NN
3,127,14,was,VBD
3,127,15,transported,VBN
3,127,16,from,IN
3,127,17,her,PRP$
3,127,18,dank,JJ
3,127,19,city,NN
3,127,20,to,TO
3,127,21,a,DT
3,127,22,beautiful,JJ
3,127,23,",",","
3,127,24,sunny,JJ
3,127,25,forest,NN
3,127,26,.,.
3,128,1,She,PRP
3,128,2,heard,VBD
3,128,3,the,DT
3,128,4,birds,NNS
3,128,5,chirping,VBG
3,128,6,and,CC
3,128,7,she,PRP
3,128,8,was,VBD
3,128,9,surrounded,VBN
3,128,10,by,IN
3,128,11,wildflowers,NNS
3,128,12,and,CC
3,128,13,birches,NNS
3,128,14,as,RB
3,128,15,white,JJ
3,128,16,as,IN
3,128,17,snow,NN
3,128,18,.,.
3,129,1,A,DT
3,129,2,little,JJ
3,129,3,squirrel,NN
3,129,4,hid,VBD
3,129,5,some,DT
3,129,6,food,NN
3,129,7,in,IN
3,129,8,the,DT
3,129,9,ground,NN
3,129,10,and,CC
3,129,11,scurried,VBD
3,129,12,off,RP
3,129,13,into,IN
3,129,14,the,DT
3,129,15,underbrush,NN
3,129,16,.,.
3,130,1,The,DT
3,130,2,girl,NN
3,130,3,was,VBD
3,130,4,curious,JJ
3,130,5,",",","
3,130,6,so,IN
3,130,7,she,PRP
3,130,8,dug,VBD
3,130,9,some,DT
3,130,10,squirrel food,NN
3,130,11,up,RP
3,130,12,to,TO
3,130,13,see,VB
3,130,14,what,WP
3,130,15,it,PRP
3,130,16,was,VBD
3,130,17,",",","
3,130,18,but,CC
3,130,19,then,RB
3,130,20,she,PRP
3,130,21,forgot,VBD
3,130,22,to,TO
3,130,23,put,VB
3,130,24,it,PRP
3,130,25,back,RB
3,130,26,.,.
3,131,1,The,DT
3,131,2,squirrel,NN
3,131,3,came,VBD
3,131,4,back,RB
3,131,5,and,CC
3,131,6,looked,VBD
3,131,7,in,IN
3,131,8,its,PRP$
3,131,9,hiding,VBG
3,131,10,place,NN
3,131,11,",",","
3,131,12,but,CC
3,131,13,the,DT
3,131,14,food,NN
3,131,15,was,VBD
3,131,16,nowhere,RB
3,131,17,to,TO
3,131,18,be,VB
3,131,19,found,VBN
3,131,20,.,.
3,132,1,Then,RB
3,132,2,the,DT
3,132,3,match,NN
3,132,4,went,VBD
3,132,5,out,RB
3,132,6,",",","
3,132,7,and,CC
3,132,8,it,PRP
3,132,9,wasn,VBD
3,132,10,' t,RB
3,132,11,the,DT
3,132,12,forest,NN
3,132,13,that,WDT
3,132,14,remained,VBD
3,132,15,before,IN
3,132,16,her,PRP$
3,132,17,eyes,NNS
3,132,18,.,.
3,133,1,It,PRP
3,133,2,was,VBD
3,133,3,only,RB
3,133,4,the,DT
3,133,5,thick,JJ
3,133,6,",",","
3,133,7,damp,JJ
3,133,8,",",","
3,133,9,cold,JJ
3,133,10,wall,NN
3,133,11,.,.
3,134,1,The,DT
3,134,2,girl,NN
3,134,3,looked,VBD
3,134,4,despondently,RB
3,134,5,into,IN
3,134,6,the,DT
3,134,7,sky,NN
3,134,8,that,WDT
3,134,9,was,VBD
3,134,10,now fully,RB
3,134,11,darkened,VBN
3,134,12,and,CC
3,134,13,suddenly,RB
3,134,14,she,PRP
3,134,15,saw,VBD
3,134,16,a,DT
3,134,17,star fall,NN
3,134,18,",",","
3,134,19,leaving,VBG
3,134,20,behind,IN
3,134,21,it,PRP
3,134,22,a,DT
3,134,23,bright,JJ
3,134,24,streak,NN
3,134,25,of,IN
3,134,26,fire,NN
3,134,27,.,.
3,135,1,',''
3,135,2,Someone,NN
3,135,3,is,VBZ
3,135,4,dying,VBG
3,135,5,",",","
3,135,6,',''
3,135,7,thought,VBD
3,135,8,the,DT
3,135,9,little,JJ
3,135,10,girl,NN
3,135,11,.,.
3,136,1,It,PRP
3,136,2,was,VBD
3,136,3,her,PRP$
3,136,4,old,JJ
3,136,5,grandmother,NN
3,136,6,",",","
3,136,7,the,DT
3,136,8,one,NN
3,136,9,who,WP
3,136,10,had,VBD
3,136,11,loved,VBN
3,136,12,her,PRP
3,136,13,the,DT
3,136,14,most,JJS
3,136,15,",",","
3,136,16,and,CC
3,136,17,the,DT
3,136,18,one,NN
3,136,19,who,WP
3,136,20,the,DT
3,136,21,girl,NN
3,136,22,used,VBD
3,136,23,to,TO
3,136,24,visit,VB
3,136,25,every,DT
3,136,26,Sunday,NNP
3,136,27,",",","
3,136,28,who,WP
3,136,29,had,VBD
3,136,30,told,VBN
3,136,31,her,PRP
3,136,32,that,IN
3,136,33,when,WRB
3,136,34,a,DT
3,136,35,star,NN
3,136,36,falls,VBZ
3,136,37,",",","
3,136,38,a,DT
3,136,39,soul,NN
3,136,40,leaves,VBZ
3,136,41,this,DT
3,136,42,earth,NN
3,136,43,.,.
3,137,1,It,PRP
3,137,2,was,VBD
3,137,3,her,PRP$
3,137,4,last,JJ
3,137,5,match,NN
3,137,6,that,IN
3,137,7,the,DT
3,137,8,little,JJ
3,137,9,girl,NN
3,137,10,now,RB
3,137,11,rubbed,VBD
3,137,12,on,IN
3,137,13,the,DT
3,137,14,wall,NN
3,137,15,and,CC
3,137,16,the,DT
3,137,17,light,NN
3,137,18,again,RB
3,137,19,shone,VBD
3,137,20,round,IN
3,137,21,her,PRP
3,137,22,.,.
3,138,1,Her,PRP$
3,138,2,old,JJ
3,138,3,grandmother,NN
3,138,4,in,IN
3,138,5,the,DT
3,138,6,brightness,NN
3,138,7,stood,VBD
3,138,8,",",","
3,138,9,loving,VBG
3,138,10,in,IN
3,138,11,her,PRP$
3,138,12,appearance,NN
3,138,13,.,.
3,139,1,The,DT
3,139,2,girl,NN
3,139,3,understood,VBD
3,139,4,her,PRP$
3,139,5,grandmother,NN
3,139,6,would,MD
3,139,7,soon,RB
3,139,8,disappear,VB
3,139,9,",",","
3,139,10,but,CC
3,139,11,she,PRP
3,139,12,tried,VBD
3,139,13,to,TO
3,139,14,play,VB
3,139,15,for,IN
3,139,16,time,NN
3,139,17,.,.
3,140,1,',''
3,140,2,Grandmother,NN
3,140,3,",",","
3,140,4,',''
3,140,5,cried,VBD
3,140,6,the,DT
3,140,7,little,JJ
3,140,8,one,NN
3,140,9,",",","
3,140,10,',''
3,140,11,O,UH
3,140,12,take,VB
3,140,13,me,PRP
3,140,14,with,IN
3,140,15,you,PRP
3,140,16,!,.
3,141,1,I,PRP
3,141,2,know,VBP
3,141,3,you,PRP
3,141,4,will,MD
3,141,5,go,VB
3,141,6,away,RB
3,141,7,when,WRB
3,141,8,the,DT
3,141,9,match,NN
3,141,10,burns,VBZ
3,141,11,out,RP
3,141,12,!,.
3,141,13,',''
3,142,1,The,DT
3,142,2,girl,NN
3,142,3,decided,VBD
3,142,4,to,TO
3,142,5,light,VB
3,142,6,the,DT
3,142,7,whole,JJ
3,142,8,bundle,NN
3,142,9,of,IN
3,142,10,matches,NNS
3,142,11,",",","
3,142,12,in,IN
3,142,13,order,NN
3,142,14,to,TO
3,142,15,keep,VB
3,142,16,her,PRP$
3,142,17,grandmother,NN
3,142,18,there,RB
3,142,19,.,.
3,143,1,The,DT
3,143,2,girl,NN
3,143,3,saw,VBD
3,143,4,the,DT
3,143,5,matches,NNS
3,143,6,glowed,VBD
3,143,7,with,IN
3,143,8,a,DT
3,143,9,light,NN
3,143,10,that,WDT
3,143,11,was,VBD
3,143,12,brighter,JJR
3,143,13,than,IN
3,143,14,the,DT
3,143,15,day,NN
3,143,16,",",","
3,143,17,and,CC
3,143,18,her,PRP$
3,143,19,grandmother,NN
3,143,20,had,VBD
3,143,21,never,RB
3,143,22,appeared,VBN
3,143,23,so,RB
3,143,24,large,JJ
3,143,25,or,CC
3,143,26,so,RB
3,143,27,beautiful,JJ
3,143,28,as,IN
3,143,29,she,PRP
3,143,30,did,VBD
3,143,31,in,IN
3,143,32,the,DT
3,143,33,light,NN
3,143,34,of,IN
3,143,35,the,DT
3,143,36,little,JJ
3,143,37,matches,NNS
3,143,38,.,.
3,144,1,The,DT
3,144,2,grandmother,NN
3,144,3,then,RB
3,144,4,took,VBD
3,144,5,the,DT
3,144,6,little,JJ
3,144,7,girl,NN
3,144,8,in,IN
3,144,9,her,PRP$
3,144,10,arms,NNS
3,144,11,",",","
3,144,12,and,CC
3,144,13,they,PRP
3,144,14,both,DT
3,144,15,flew,VBD
3,144,16,upwards,RB
3,144,17,in,IN
3,144,18,brightness,NN
3,144,19,and,CC
3,144,20,joy,NN
3,144,21,far,RB
3,144,22,above,IN
3,144,23,the,DT
3,144,24,earth,NN
3,144,25,",",","
3,144,26,where,WRB
3,144,27,there,EX
3,144,28,was,VBD
3,144,29,neither,DT
3,144,30,cold,NN
3,144,31,nor,CC
3,144,32,hunger,NN
3,144,33,",",","
3,144,34,and,CC
3,144,35,the,DT
3,144,36,little,JJ
3,144,37,girl,NN
3,144,38,felt,VBD
3,144,39,safe,JJ
3,144,40,and,CC
3,144,41,peaceful,JJ
3,144,42,.,.
3,145,1,In,IN
3,145,2,the,DT
3,145,3,dawn,NN
3,145,4,of,IN
3,145,5,the,DT
3,145,6,morning,NN
3,145,7,there,EX
3,145,8,lay,VBD
3,145,9,the,DT
3,145,10,poor little,JJ
3,145,11,one,NN
3,145,12,",",","
3,145,13,not,RB
3,145,14,frowning,VBG
3,145,15,",",","
3,145,16,but,CC
3,145,17,smiling,VBG
3,145,18,and,CC
3,145,19,with,IN
3,145,20,a,DT
3,145,21,pale,JJ
3,145,22,face,NN
3,145,23,leaning,VBG
3,145,24,against,IN
3,145,25,the,DT
3,145,26,wall,NN
3,145,27,",",","
3,145,28,frozen,JJ
3,145,29,and,CC
3,145,30,stone,NN
3,145,31,dead,JJ
3,145,32,.,.
3,146,1,',''
3,146,2,She,PRP
3,146,3,tried,VBD
3,146,4,to,TO
3,146,5,warm,VB
3,146,6,herself,PRP
3,146,7,",",","
3,146,8,',''
3,146,9,said,VBD
3,146,10,some,DT
3,146,11,.,.
3,147,1,Children,NNS
3,147,2,who,WP
3,147,3,saw,VBD
3,147,4,her,PRP
3,147,5,were,VBD
3,147,6,asking,VBG
3,147,7,their,PRP$
3,147,8,parents,NNS
3,147,9,why,WRB
3,147,10,no,DT
3,147,11,one,NN
3,147,12,helped,VBD
3,147,13,the,DT
3,147,14,girl,NN
3,147,15,who,WP
3,147,16,they,PRP
3,147,17,knew looked,VBD
3,147,18,dirt poor,JJ
3,147,19,and,CC
3,147,20,helpless,JJ
3,147,21,.,.
3,148,1,Passersby,NNP
3,148,2,who,WP
3,148,3,saw,VBD
3,148,4,her,PRP
3,148,5,sitting,VBG
3,148,6,motionless,RB
3,148,7,wished,VBD
3,148,8,they,PRP
3,148,9,could,MD
3,148,10,have,VB
3,148,11,helped,VBN
3,148,12,the,DT
3,148,13,girl,NN
3,148,14,",",","
3,148,15,but,CC
3,148,16,their,PRP$
3,148,17,good,JJ
3,148,18,intentions,NNS
3,148,19,were,VBD
3,148,20,a,DT
3,148,21,day,NN
3,148,22,late,JJ
3,148,23,and,CC
3,148,24,a,DT
3,148,25,dollar,NN
3,148,26,short,JJ
3,148,27,.,.
3,149,1,Other,JJ
3,149,2,people,NNS
3,149,3,suspected,VBD
3,149,4,the,DT
3,149,5,girl,NN
3,149,6,had,VBD
3,149,7,fallen,VBN
3,149,8,asleep,JJ
3,149,9,and,CC
3,149,10,frozen,VBN
3,149,11,",",","
3,149,12,but,CC
3,149,13,no,DT
3,149,14,one,NN
3,149,15,imagined,VBD
3,149,16,what,WP
3,149,17,beautiful,JJ
3,149,18,things,NNS
3,149,19,she,PRP
3,149,20,had,VBD
3,149,21,seen,VBN
3,149,22,",",","
3,149,23,nor,CC
3,149,24,into,IN
3,149,25,what,WDT
3,149,26,glory,NN
3,149,27,she,PRP
3,149,28,had,VBD
3,149,29,entered,VBN
3,149,30,with,IN
3,149,31,her,PRP$
3,149,32,grandmother,NN
3,149,33,",",","
3,149,34,on,IN
3,149,35,New Year,NNP
3,149,36,',POS
3,149,37,s,DT
3,149,38,day,NN
3,149,39,.,.
4,150,1,Once,RB
4,150,2,upon,IN
4,150,3,a,DT
4,150,4,time,NN
4,150,5,the,DT
4,150,6,birds,NNS
4,150,7,took,VBD
4,150,8,it,PRP
4,150,9,into,IN
4,150,10,their,PRP$
4,150,11,heads,NNS
4,150,12,that,IN
4,150,13,they,PRP
4,150,14,would,MD
4,150,15,like,VB
4,150,16,a,DT
4,150,17,master,NN
4,150,18,",",","
4,150,19,and,CC
4,150,20,that,IN
4,150,21,one,CD
4,150,22,of,IN
4,150,23,their,PRP$
4,150,24,number,NN
4,150,25,must,MD
4,150,26,be,VB
4,150,27,chosen,VBN
4,150,28,king,NN
4,150,29,.,.
4,151,1,A,DT
4,151,2,meeting,NN
4,151,3,of,IN
4,151,4,all,PDT
4,151,5,the,DT
4,151,6,birds,NNS
4,151,7,was,VBD
4,151,8,called,VBN
4,151,9,and,CC
4,151,10,though,IN
4,151,11,they,PRP
4,151,12,understood,VBD
4,151,13,the,DT
4,151,14,birds,NNS
4,151,15,who,WP
4,151,16,were,VBD
4,151,17,from,IN
4,151,18,the,DT
4,151,19,most,RBS
4,151,20,distant,JJ
4,151,21,lands,NNS
4,151,22,would,MD
4,151,23,be,VB
4,151,24,unable,JJ
4,151,25,to,TO
4,151,26,come,VB
4,151,27,",",","
4,151,28,many,JJ
4,151,29,birds,NNS
4,151,30,came,VBD
4,151,31,from,IN
4,151,32,faraway,JJ
4,151,33,meadows,NNS
4,151,34,and,CC
4,151,35,woods,NNS
4,151,36,.,.
4,152,1,The,DT
4,152,2,eagle,NN
4,152,3,",",","
4,152,4,who,WP
4,152,5,already,RB
4,152,6,thought,VBD
4,152,7,himself,PRP
4,152,8,the,DT
4,152,9,de facto,FW
4,152,10,king,NN
4,152,11,",",","
4,152,12,arrived,VBD
4,152,13,fashionably late,RB
4,152,14,.,.
4,153,1,It,PRP
4,153,2,was,VBD
4,153,3,a,DT
4,153,4,hawk,NN
4,153,5,who,WP
4,153,6,was,VBD
4,153,7,most,RBS
4,153,8,excited,JJ
4,153,9,about,IN
4,153,10,the,DT
4,153,11,meeting,NN
4,153,12,",",","
4,153,13,because,IN
4,153,14,he,PRP
4,153,15,was,VBD
4,153,16,the,DT
4,153,17,dark,JJ
4,153,18,horse,NN
4,153,19,for,IN
4,153,20,king,NN
4,153,21,.,.
4,154,1,The,DT
4,154,2,small,JJ
4,154,3,fry,NN
4,154,4,came,VBD
4,154,5,too,RB
4,154,6,",",","
4,154,7,and,CC
4,154,8,the,DT
4,154,9,robin,NN
4,154,10,",",","
4,154,11,the,DT
4,154,12,bluebird,NN
4,154,13,",",","
4,154,14,the,DT
4,154,15,owl,NN
4,154,16,",",","
4,154,17,the,DT
4,154,18,lark,NN
4,154,19,",",","
4,154,20,and,CC
4,154,21,the,DT
4,154,22,sparrow,NN
4,154,23,",",","
4,154,24,who,WP
4,154,25,had,VBD
4,154,26,only,RB
4,154,27,a,DT
4,154,28,chance,NN
4,154,29,in,IN
4,154,30,a,DT
4,154,31,million,CD
4,154,32,to,TO
4,154,33,be,VB
4,154,34,king,NN
4,154,35,",",","
4,154,36,were,VBD
4,154,37,all,RB
4,154,38,present,JJ
4,154,39,at,IN
4,154,40,the,DT
4,154,41,meeting,NN
4,154,42,.,.
4,155,1,The,DT
4,155,2,cuckoo,NN
4,155,3,",",","
4,155,4,who,WP
4,155,5,was,VBD
4,155,6,almost not,RB
4,155,7,invited,VBN
4,155,8,because,IN
4,155,9,his,PRP$
4,155,10,call,NN
4,155,11,so,RB
4,155,12,annoyed,JJ
4,155,13,the,DT
4,155,14,other,JJ
4,155,15,birds,NNS
4,155,16,",",","
4,155,17,came,VBD
4,155,18,too,RB
4,155,19,.,.
4,156,1,It,PRP
4,156,2,was,VBD
4,156,3,the,DT
4,156,4,very,RB
4,156,5,little,JJ
4,156,6,bird,NN
4,156,7,who,WP
4,156,8,had,VBD
4,156,9,no,DT
4,156,10,name,NN
4,156,11,at,IN
4,156,12,all,DT
4,156,13,",",","
4,156,14,however,RB
4,156,15,",",","
4,156,16,that,WDT
4,156,17,would,MD
4,156,18,end,VB
4,156,19,up,RP
4,156,20,overturning,VBG
4,156,21,the,DT
4,156,22,balance,NN
4,156,23,of,IN
4,156,24,power,NN
4,156,25,among,IN
4,156,26,the,DT
4,156,27,birds,NNS
4,156,28,.,.
4,157,1,That,IN
4,157,2,there,EX
4,157,3,would,MD
4,157,4,be,VB
4,157,5,great,JJ
4,157,6,confusion,NN
4,157,7,and,CC
4,157,8,noise,NN
4,157,9,among,IN
4,157,10,the,DT
4,157,11,birds,NNS
4,157,12,at,IN
4,157,13,the,DT
4,157,14,meeting,NN
4,157,15,was,VBD
4,157,16,to,TO
4,157,17,be,VB
4,157,18,expected,VBN
4,157,19,",",","
4,157,20,given,VBN
4,157,21,the,DT
4,157,22,sheer,JJ
4,157,23,numbers,NNS
4,157,24,of,IN
4,157,25,birds,NNS
4,157,26,that,WDT
4,157,27,have,VBP
4,157,28,gathered,VBN
4,157,29,.,.
4,158,1,There,EX
4,158,2,was,VBD
4,158,3,piping,VBG
4,158,4,",",","
4,158,5,hissing,VBG
4,158,6,",",","
4,158,7,and,CC
4,158,8,clacking,VBG
4,158,9,",",","
4,158,10,but,CC
4,158,11,finally,RB
4,158,12,it,PRP
4,158,13,was,VBD
4,158,14,decided,VBN
4,158,15,that,IN
4,158,16,the,DT
4,158,17,bird,NN
4,158,18,that,WDT
4,158,19,could,MD
4,158,20,fly,VB
4,158,21,the,DT
4,158,22,highest,JJS
4,158,23,should,MD
4,158,24,be,VB
4,158,25,king,NN
4,158,26,.,.
4,159,1,The,DT
4,159,2,little,JJ
4,159,3,bird,NN
4,159,4,lay,VBD
4,159,5,low,RB
4,159,6,near,IN
4,159,7,the,DT
4,159,8,eagle,NN
4,159,9,at,IN
4,159,10,first,JJ
4,159,11,",",","
4,159,12,but,CC
4,159,13,the,DT
4,159,14,eagle,NN
4,159,15,did,VBD
4,159,16,not,RB
4,159,17,notice,VB
4,159,18,the,DT
4,159,19,bird,NN
4,159,20,hopping,VBG
4,159,21,onto,IN
4,159,22,his,PRP$
4,159,23,back,NN
4,159,24,right,RB
4,159,25,as,IN
4,159,26,the,DT
4,159,27,competition,NN
4,159,28,was,VBD
4,159,29,about,IN
4,159,30,to,TO
4,159,31,commence,VB
4,159,32,.,.
4,160,1,Into,IN
4,160,2,the,DT
4,160,3,air,NN
4,160,4,in,IN
4,160,5,a,DT
4,160,6,great,JJ
4,160,7,flock,NN
4,160,8,all,PDT
4,160,9,the,DT
4,160,10,birds,NNS
4,160,11,flew,VBD
4,160,12,when,WRB
4,160,13,the,DT
4,160,14,signal,NN
4,160,15,was,VBD
4,160,16,given,VBN
4,160,17,.,.
4,161,1,The,DT
4,161,2,air,NN
4,161,3,was,VBD
4,161,4,full,JJ
4,161,5,of,IN
4,161,6,dust,NN
4,161,7,",",","
4,161,8,and,CC
4,161,9,it,PRP
4,161,10,seemed,VBD
4,161,11,as if,IN
4,161,12,a,DT
4,161,13,black,JJ
4,161,14,cloud,NN
4,161,15,were,VBD
4,161,16,floating,VBG
4,161,17,over,IN
4,161,18,the,DT
4,161,19,field,NN
4,161,20,.,.
4,162,1,You,PRP
4,162,2,could,MD
4,162,3,hear,VB
4,162,4,the,DT
4,162,5,birds,NNS
4,162,6,chirping,VBG
4,162,7,and,CC
4,162,8,flapping,VBG
4,162,9,from,IN
4,162,10,fields,NNS
4,162,11,that,WDT
4,162,12,were,VBD
4,162,13,miles,NNS
4,162,14,away,RB
4,162,15,.,.
4,163,1,The,DT
4,163,2,little,JJ
4,163,3,birds,NNS
4,163,4,that,WDT
4,163,5,soon,RB
4,163,6,grew,VBD
4,163,7,tired,JJ
4,163,8,fell,VBD
4,163,9,back quickly,RB
4,163,10,to,TO
4,163,11,earth,NN
4,163,12,.,.
4,164,1,The,DT
4,164,2,fact,NN
4,164,3,that,IN
4,164,4,the,DT
4,164,5,larger,JJR
4,164,6,ones,NNS
4,164,7,held,VBD
4,164,8,out,RP
4,164,9,longer,RBR
4,164,10,",",","
4,164,11,and,CC
4,164,12,flew,VBD
4,164,13,higher,JJR
4,164,14,and,CC
4,164,15,higher,JJR
4,164,16,",",","
4,164,17,but,CC
4,164,18,the,DT
4,164,19,eagle,NN
4,164,20,flew,VBD
4,164,21,highest,JJS
4,164,22,of,IN
4,164,23,any,DT
4,164,24,",",","
4,164,25,surprised,VBD
4,164,26,no,DT
4,164,27,one,NN
4,164,28,.,.
4,165,1,Could,MD
4,165,2,anyone,NN
4,165,3,stop,VB
4,165,4,the,DT
4,165,5,eagle,NN
4,165,6,that,WDT
4,165,7,seemed,VBD
4,165,8,to,TO
4,165,9,be,VB
4,165,10,flying,VBG
4,165,11,straight,RB
4,165,12,into,IN
4,165,13,the,DT
4,165,14,sun,NN
4,165,15,?,.
4,166,1,The,DT
4,166,2,other,JJ
4,166,3,birds,NNS
4,166,4,gave,VBD
4,166,5,out,RP
4,166,6,one,CD
4,166,7,by,IN
4,166,8,one,CD
4,166,9,and,CC
4,166,10,when,WRB
4,166,11,the,DT
4,166,12,eagle,NN
4,166,13,saw,VBD
4,166,14,this,DT
4,166,15,he,PRP
4,166,16,thought,VBD
4,166,17,",",","
4,166,18,',''
4,166,19,What,WP
4,166,20,is,VBZ
4,166,21,the,DT
4,166,22,use,NN
4,166,23,of,IN
4,166,24,flying,VBG
4,166,25,any,DT
4,166,26,higher,RBR
4,166,27,?,.
4,167,1,This,DT
4,167,2,victory,NN
4,167,3,is,VBZ
4,167,4,in,IN
4,167,5,the,DT
4,167,6,bag,NN
4,167,7,and,CC
4,167,8,I,PRP
4,167,9,am,VBP
4,167,10,king,NN
4,167,11,!,.
4,167,12,',''
4,168,1,Then,RB
4,168,2,the,DT
4,168,3,birds,NNS
4,168,4,below,IN
4,168,5,called,VBD
4,168,6,with,IN
4,168,7,one,CD
4,168,8,accord,NN
4,168,9,",",","
4,168,10,',''
4,168,11,Come,VB
4,168,12,back,RB
4,168,13,",",","
4,168,14,come,VB
4,168,15,back,RB
4,168,16,!,.
4,169,1,It,PRP
4,169,2,is,VBZ
4,169,3,you,PRP
4,169,4,who,WP
4,169,5,must,MD
4,169,6,be,VB
4,169,7,our,PRP$
4,169,8,king,NN
4,169,9,because,IN
4,169,10,no,DT
4,169,11,one,NN
4,169,12,can,MD
4,169,13,fly,VB
4,169,14,as high,RB
4,169,15,as,IN
4,169,16,you,PRP
4,169,17,.,.
4,169,18,',''
4,170,1,',''
4,170,2,Except,IN
4,170,3,me,PRP
4,170,4,!,.
4,170,5,',''
4,171,1,cried,VBD
4,171,2,a,DT
4,171,3,shrill,JJ
4,171,4,",",","
4,171,5,shrill,JJ
4,171,6,voice,NN
4,171,7,",",","
4,171,8,and,CC
4,171,9,out of,IN
4,171,10,the,DT
4,171,11,blue,NN
4,171,12,the,DT
4,171,13,little,JJ
4,171,14,bird,NN
4,171,15,without,IN
4,171,16,a,DT
4,171,17,name,NN
4,171,18,rose,VBD
4,171,19,from,IN
4,171,20,the,DT
4,171,21,eagle,NN
4,171,22,',POS
4,171,23,s,PRP$
4,171,24,back,NN
4,171,25,",",","
4,171,26,where,WRB
4,171,27,he,PRP
4,171,28,had,VBD
4,171,29,lain hidden,VBN
4,171,30,in,IN
4,171,31,the,DT
4,171,32,feathers,NNS
4,171,33,.,.
4,172,1,His,PRP$
4,172,2,guile,NN
4,172,3,was,VBD
4,172,4,the,DT
4,172,5,ace,NN
4,172,6,up,IN
4,172,7,his,PRP$
4,172,8,sleeve,NN
4,172,9,",",","
4,172,10,and,CC
4,172,11,he,PRP
4,172,12,laughed,VBD
4,172,13,to,TO
4,172,14,himself,PRP
4,172,15,at,IN
4,172,16,how,WRB
4,172,17,easy,JJ
4,172,18,it,PRP
4,172,19,had,VBD
4,172,20,been,VBN
4,172,21,to,TO
4,172,22,outwit,VB
4,172,23,the,DT
4,172,24,other,JJ
4,172,25,birds,NNS
4,172,26,.,.
4,173,1,Higher,RBR
4,173,2,and,CC
4,173,3,higher,RBR
4,173,4,he,PRP
4,173,5,mounted,VBD
4,173,6,",",","
4,173,7,until,IN
4,173,8,he,PRP
4,173,9,was,VBD
4,173,10,lost,VBN
4,173,11,to,TO
4,173,12,sight,NN
4,173,13,",",","
4,173,14,and,CC
4,173,15,then,RB
4,173,16,folding,VBG
4,173,17,his,PRP$
4,173,18,wings,NNS
4,173,19,together,RB
4,173,20,",",","
4,173,21,he,PRP
4,173,22,sank,VBD
4,173,23,to,TO
4,173,24,earth,NN
4,173,25,crying,VBG
4,173,26,shrilly,RB
4,173,27,",",","
4,173,28,',''
4,173,29,I,PRP
4,173,30,am,VBP
4,173,31,king,NN
4,173,32,",",","
4,173,33,I,PRP
4,173,34,am,VBP
4,173,35,king,NN
4,173,36,!,.
4,173,37,',''
4,174,1,The,DT
4,174,2,eagle,NN
4,174,3,tricked,VBN
4,174,4,by,IN
4,174,5,the,DT
4,174,6,little,JJ
4,174,7,bird,NN
4,174,8,had,VBD
4,174,9,not,RB
4,174,10,sensed,VBN
4,174,11,the,DT
4,174,12,bird,NN
4,174,13,in,IN
4,174,14,his,PRP$
4,174,15,feathers,NNS
4,174,16,and,CC
4,174,17,so,RB
4,174,18,had,VBD
4,174,19,not,RB
4,174,20,at,IN
4,174,21,all,DT
4,174,22,expected,VBN
4,174,23,the,DT
4,174,24,bird,NN
4,174,25,to,TO
4,174,26,come,VB
4,174,27,flying,VBG
4,174,28,out,RB
4,174,29,like,IN
4,174,30,that,DT
4,174,31,.,.
4,175,1,The,DT
4,175,2,birds,NNS
4,175,3,back,RB
4,175,4,on,IN
4,175,5,earth,NN
4,175,6,were,VBD
4,175,7,all,DT
4,175,8,up in,IN
4,175,9,arms,NNS
4,175,10,.,.
4,176,1,',''
4,176,2,You,PRP
4,176,3,",",","
4,176,4,and,CC
4,176,5,not,RB
4,176,6,the,DT
